id,unique_id,nickname,signature,verified,num_following,num_followers,num_videos,num_likes,createtime,scraping_status
7147678979838723099,informasikesehatanpublik,INFORMASI KESEHATAN,Segala jenis herbal untuk kesehatan 🌱 Hidup Sehat dengan Herbal 💚 Alami • Aman • Terpercaya 📦 Ready Stock 👇 Klik Keranjang Kuning,false,123,35100,6,335600,2022-09-26T13:24:57.000000+0000,Public
7620143629038715924,ini.dokter.rakima,Raki | Math Doc,"• Math Education (I'm the god of math😈) • Video Editor (amateur) • never being alone, cuz you all here :3 • true Rival of @Jerome Polin😈😈",false,746,13500,118,841900,2026-03-22T18:09:05.000000+0000,Public
106223992222425088,isnamarantika,isna marantika,LIVE SETIAP HARI kreator Beauty & Health personal care CURI VIDEO DENDA,false,10,43700,1826,136800,1970-10-14T06:03:20.000000+0000,Public
7003217523730826267,itsdoktermuda,dr Rudi Itsdoktermuda,"Medical | Mind | Faith Full time husband, part time doctor",false,287,217200,644,11300000,2021-09-02T06:20:43.000000+0000,Public
6896476668358755330,jamilatussadiyah,Jamilatus Sadiyah,"Bidan, Founder @bumilpamil.id 😍💕",false,221,201700,427,3700000,2020-11-18T14:51:41.000000+0000,Public
7432885044828374034,jashmine666,Jashmine Bodycare,HB Anggur Ungu ORIGINAL HB Anggur kuning  KODE ORI AGR004001 LIVE SETIAP HARI ❤️‍🔥 ORIGINAL 1 BOTOL PUTIH,false,463,15000,1639,28200,2024-11-03T03:10:09.000000+0000,Public
6807700293590664194,jiemiardian,Jiemi Ardian,Psychiatrist | Trauma Therapist Help you heal with Trauma Processing Therapy®,true,321,365300,708,8600000,2020-03-24T09:14:01.000000+0000,Public
6532003486077288450,juanchimy,Juan Lopez,✨La parte divertida de la medicina 🩺 Colaboraciones⬇️ Juancollab@outlook.com,false,402,3900000,600,201800000,2018-03-12T10:29:36.000000+0000,Public
6791263545519588353,kakell01,KakEll01,"",true,0,1600000,2902,13700000,2020-02-09T02:11:02.000000+0000,Public
6574752691255394309,kanou.dental,Dokter gigi denpasar,DOKTER GIGI DENPASAR booking langsung chat WA+62858-0900-9191 visit IG: @kanou.dental,false,6,26400,271,1200000,2018-07-05T15:18:20.000000+0000,Public
202959101717557248,kashfiaaaaa,DrAmina هَ,Doctor💉 Leo🦁 Behave or Get Kicked🤬,true,151,1700000,446,32700000,1971-07-01T22:24:58.000000+0000,Public
7265706710199043077,kawankesehatan,Kawan Kesehatan,"",false,4,66100,1050,476000,2023-08-10T14:52:49.000000+0000,Public
7094872598483502085,kdmbapakaing2026,News KDM Kang Dedi Bapak Aing,"",false,1,10400,85,265300,2022-05-07T06:09:13.000000+0000,Public
7366524132794450950,kedailelongmotosikal_my,KEDAI LELONG MOTOSIKAL TRUSTED,"OFFICIAL ACCOUNT ""Kedai Lelong Motosikal"" Nak Order Sila Join Kt Telegram Group",false,0,48500,2,131800,2024-05-08T07:15:55.000000+0000,Public
6955752173880542210,kemenkesri,Kementerian Kesehatan RI,Akun resmi Kementerian Kesehatan RI HALO KEMENKES 1500567,true,0,337800,822,4500000,2021-04-27T08:30:55.000000+0000,Public
6883242557967877121,kennetheugenee,kennetheugenee,Dentistry student 🦷👨‍⚕️ DENTAL COASS Gym enthusiast 💪🏻😤,false,81,143900,99,7000000,2020-10-13T22:56:35.000000+0000,Public
7408731250116183046,kesehatan.01,kesehatan.01,"",false,1,16400,1,24600,2024-08-30T01:01:05.000000+0000,Public
7034856525261358081,kesehatan112,welcome,di follow ya teman² siapa yang follow di beri rejeki umur panjang sehat selalu,false,41,98400,46,437100,2021-11-26T12:36:12.000000+0000,Public
7200636091559396379,kesehatanalami50,SEHAT ITU MAHAL,"",false,0,53400,787,374300,2023-02-16T06:25:35.000000+0000,Public
7190060654538523649,kesehatanalamiah,KesehatanAlamiah,"",false,2,65300,2258,477500,2023-01-18T18:27:30.000000+0000,Public
7059987134992417793,kesehatanituberharga,Video Klip Edukasi,cek dibawah untuk cari obat herbal tanpa efek samping berlegalitas BPOM & HALAL,false,245,73700,198,1400000,2022-02-02T05:55:48.000000+0000,Public
7259254244083057669,kesehatantien5,Kesehatan Tien,"😍Berbagi edukasi kesehatan, tips hidup sehat, manfaat herbal, dan pola hidup alami dengan bahasa yang simpel dan mudah dipahami.",false,138,47600,245,240300,2023-07-24T05:33:58.000000+0000,Public
7540241590443377672,kesehatantubuh.id,kesehatantubuh.id,Rahasia tubuh sehat 🍃,false,0,16700,109,179100,2025-08-19T10:28:22.000000+0000,Public
7210231804576416794,kimorabless,EDUKASI  KESEHATAN,No bio yet,false,63,13100,116,28000,2023-03-14T03:01:51.000000+0000,Public
6796841458764694530,klikdokter_id,KlikDokter,"Yuk #JagaSehatmu 💪🏻 Info Sehat, Tanya Dokter, Belanja Sehat & Health Tools ⬇️",true,5,333800,1078,2600000,2020-02-24T02:56:11.000000+0000,Public
7281301447102202886,klinik.punokawan,KLINIK PUNOKAWAN,Live streaming 19.00-21.00 05-07 13.00-15.00..kosong8#12#17•18•88*98,false,2347,1500000,454,7500000,2023-09-21T15:28:22.000000+0000,Public
6784194874633634818,klinikhana,Klinik Hana by Dr Aina,From Our Clinic To Your Skin  Formulated By Skin Doctor  🏥 Certified Skin & Medical Aesthetic Clinic(LCP) Lesen Pengiklanan KKM KKLIU 2428 / EXP 31 December 28,false,57,122100,4890,408100,2020-01-21T01:00:59.000000+0000,Public
7193504875048403970,klinikpakarrawhah_,Klinik Pakar Rawhah Shop,📍O&G And Paediatric Specialist Clinic 📍NOM. SSM :202201036612,false,750,96900,2054,173400,2023-01-28T01:12:50.000000+0000,Public
7203579889563452442,ko_rikko,DOKTERMOTOR99⚡️,#TIMGACOR 🚀Tiap Hari Open 10.00-20.00 WIB 🚀 SOLUSI NO GIMMICK HUBUNGI ➡️ 0896-8622-2259 SPAREPART PAKAI @RTRSPEED OFFICIAL 🔥,false,9,138400,920,3300000,2023-02-24T04:49:02.000000+0000,Public
6783137396499776513,kubutuhdoktercinta,huruf pertama,"",false,73,119600,234,4600000,2020-01-18T04:37:26.000000+0000,Public
7189227562177496065,kxrinadine,Nadine Karin | Behel,"Behel, lasik, rekomendasi cute stuff, I share everything that i like! 🫶😋 📍Surabaya 📩 Business inq: +62 857-1160-1306 (Nisya)",false,173,26600,1091,3400000,2023-01-16T12:34:40.000000+0000,Public
7605194880033293330,labirin.tubuh,Labirin Tubuh,"",false,0,29800,110,1100000,2026-02-10T11:20:19.000000+0000,Public
6780288654813496325,lau.vet,Laura Londoño,"Médica Veterinaria YouTube, Cursos Virtuales y más 👇🏼",false,35,1200000,637,30600000,2020-01-10T12:22:51.000000+0000,Public
7023098482928305153,lili.kesehatanmental,Lili Harahap,Konseling Berbasis Psikologi Relasi | Pernikahan Pengembangan Diri | Karier Konsultasi: 0812-6834-377,false,334,104100,706,1300000,2021-10-25T20:09:00.000000+0000,Public
7260433921573241862,lorisbeautykediri,loriskediri,Buka setiap hari 09.00-19.00 Jl. Imam Bonjol No.362 Kediri  081.21714.8889,false,37,10500,709,217700,2023-07-27T09:51:43.000000+0000,Public
6850759305277539330,mahasiswakesehatan._,SPMB STIKES LUWU RAYA,Penerimaan Mahasiswa Baru Tahun Ajaran 2026/2027. Yuuuk Mendaftar Sekarang,false,149,18900,277,99500,2020-07-18T10:04:58.000000+0000,Public
6832180438091678722,masdoktel,mas dokter,ig : @masficc business and inquiries ⬇️ +6287718665870,false,173,147900,662,3400000,2020-05-29T08:29:28.000000+0000,Public
7245585165190972421,maz.dokter,Maz dokter,Kesehatan hewan dan ternak,false,14,13700,48,111400,2023-06-17T09:30:57.000000+0000,Public
6844745809302537218,medglowskincare,Medglow Clinic Skincare Dokter,𝐉𝐮𝐭𝐚𝐚𝐧 𝐌𝐚𝐬𝐚𝐥𝐚𝐡 𝐊𝐮𝐥𝐢𝐭 𝐏𝐚𝐬𝐢𝐞𝐧 𝐓𝐞𝐫𝐚𝐭𝐚𝐬𝐢🔥 🔬Medical Grade PDRN Salmon DNA®️ by MEDGLOW CLINIC  BPOM•HALAL Open Affiliator Reseller,false,6,2100000,1005,67300000,2020-07-02T05:09:32.000000+0000,Public
7054447860922401818,mediasehat,Mediasehat,Media Sehat - Solusi Kesehatan Kamu 📩 Admin : 085756230911,false,45,46100,670,88100,2022-01-18T07:40:36.000000+0000,Public
7055401237722891265,medis.id,medis.id,MEDIS SAUDI ⭐⭐⭐⭐⭐ Hajj Umroh Service #medis #handling #muthowif #tourleader #badalhaji #badalumroh #suntikstophaid #landarrangement #suntikinfusvitamin,false,18,10000,20,73200,2022-01-20T21:20:11.000000+0000,Public
7033744810552853505,melvinahusyanti96,OWNER DAVIENA SKINCARE,FOUNDER @Daviena Skincare Official @davienaclinic @Murah Nian Store,true,2268,11000000,1562,441000000,2021-11-23T12:42:11.000000+0000,Public
6787740724751713281,menjadimanusia.id,Menjadi Manusia,Beli e-book kumpulan cerpen di bio 👇🏻,false,0,437300,1107,13000000,2020-01-30T14:20:41.000000+0000,Public
7394058846048896006,mesenic.id,mesenic,"",false,6,20800,587,45200,2024-07-21T12:04:40.000000+0000,Public
7234587580851307526,midkidvietnam,Midkid Store,Midkid - Bảo vệ từ chiếc răng đầu đời của bé Livestream hằng ngày: 9:00 - 23:00,false,0,20600,514,20300,2023-05-18T18:14:43.000000+0000,Public
7177211213321864194,minhtrithu_y,Cửa Hàng Thuốc Thú Y Minh Trí,THUỐC GÀ ĐÁ  Z.I 0.9.7.7.0.9.6.3.0.9,false,1528,57700,2157,547700,2022-12-15T03:25:06.000000+0000,Public
6805414303999575041,mizaafrizal,Miza Afrizal,Pediatrician Rsia tumbuh kembang @klinikkecil  Business: +62 89674879591 (fina),false,187,99900,109,1400000,2020-03-18T05:23:12.000000+0000,Public
7283454065915610113,mrvet.vn1,MR. VET Vietnam,Dòng hạt HOLISTIC đảm bảo dinh dưỡng tối ưu cho mèo 💙,false,37,26100,1197,172100,2023-09-27T10:41:38.000000+0000,Public
7489359132513469458,mrvetph,MR.VET Philippines,"BAI REGISTERED 🇵🇭 FDA, ISO, HACCP, BRCGS ✅ Available in 🇻🇳🇹🇭🇮🇩🇲🇾",false,8,60100,610,155400,2025-04-04T07:38:27.000000+0000,Public
6719095066081084418,mudacumasekali,mudacumasekali,"Become creator, gain social currency, sell digital product, escape the rat race 🐀 Business Inq: 082210099954 (Dio)",false,622,614300,1543,10300000,2019-07-29T14:40:29.000000+0000,Public
6806668939722441729,mutiirawannn,drh. mutiara🩺🐾,"journey of new vet, one paw at a time👩🏼‍⚕️🐾",false,226,31100,153,2700000,2020-03-21T14:31:50.000000+0000,Public
6641626548162478086,nabhanmasry,دكتور نبهان,🇸🇾🇸🇦 For business : Doctor.nabhan@gmail.com ضفتني ؟ خذ تفاحة 🍏 حساباتي 👇🏻ضيفوني,true,69,6200000,1390,109600000,2019-01-01T20:23:04.000000+0000,Public
7239878046902617093,naglesthoj,Nag Les Thoj,꧁*TSHUAJ KHO ZOO PLAB MOB}*꧂ HMOOB:LÀO CAI_FB: Nag Les Thoj GIỜ LIVE : 6: GIỜ 35 PHÚT TỐI,false,1090,389100,4307,8300000,2023-06-02T00:24:25.000000+0000,Public
6823638199283303425,natashaskincare.id,Natasha Skincare,Official Tiktok Natasha Skincare,false,27,193800,4181,1400000,2020-05-06T08:01:14.000000+0000,Public
6958158540029395970,ngajilagi.id,ngajilagi.id,Pengen les baca Al-Qur'an dibimbing tutor profesional. Daftar lewat sini ya😃👇🏻,false,0,1700000,1036,23600000,2021-05-03T20:08:51.000000+0000,Public
7205452946934891525,ngobrolkesehatan,Si Paling Sehat,Asam Lambung & GERD Enthusiast✨ Share cerita kalian (DM) 🎙️ #SiPalingSehat ‼️,false,4,85100,546,7500000,2023-03-01T05:57:27.000000+0000,Public
7223762584222106632,nguyentay217,Thuốc Thú Y,"",false,9979,10900,16000,91800,2023-04-19T14:08:12.000000+0000,Public
6532039246599946242,nichosaputranugraha,Nicho Saputra Nugraha,Clinical Nutrition Resident UI @Ninchoid @Rumah Gizi  Official Health Influencer @Secret Clean  CP +62 821-8506-7181 (Nina),true,285,822300,1789,49800000,2018-03-12T12:48:22.000000+0000,Public
7077507088427860993,niningsuryani0808,Dokter Annora,Aesthetic Doctor  Founder of @annora_clinic 📲 O812-478O-4128,false,124,176700,173,6700000,2022-03-21T11:02:10.000000+0000,Public
6524647349690941441,novy_oktaviana,"dr. Novy Oktaviana, Sp. DVE","Dokter Spesialis Kulit Kelamin & Estetica  Founder : 👉Alzena Skincare Indonesia 👉DermaLink Skin Clinic 👉Dyaratu Salon, Nail Art & Spa",false,9994,339800,2760,4500000,2018-02-20T14:44:02.000000+0000,Public
7428240135436878853,nutrisi_anakcerdas,NUTRISI KESEHATAN ANAK.,Pusat Nutrisi anak Cerdas.  Kasih Tiens ZINC solusi GTM & stunting,false,29,15400,252,302800,2024-10-21T14:45:31.000000+0000,Public
6791088042981114882,nutrovet,Nutro Vet,"Oi, eu sou a Bárbara Veterinária Nutróloga Clica   👇🏻",false,0,177000,597,2400000,2020-02-08T14:50:00.000000+0000,Public
7365799287118185477,omgskincare.official,omgskincare.official,Skincare viral OMG Beauty,false,4,40600,1701,224600,2024-05-06T08:23:09.000000+0000,Public
6867492075539416065,onad___,DOKTER SEPATU,• Karna disetiap sepasang sepatu punya cerita 👟 • Reparasi • Ganti Sole • Reglue Cuma 189k • Jangan buang sepatu lo dulu! • Konsultasi & kirim sepatu 👇,false,600,128100,1051,4400000,2020-09-01T12:16:40.000000+0000,Public
61518720577130496,ongiel,Skincare w/ Jan Angelo,Helping Filipinos make INFORMED skincare decisions since 2020 ❤️,false,1448,487200,468,7100000,1970-06-15T18:44:03.000000+0000,Public
7483029144722474001,orangkaya_gadungan,D0KT€R - H€W@N,Brand Ambassador  SEGALA SESUATU YANG  TERJADI DI PERTIKTOKAN🤝,false,219,11000,772,241600,2025-03-18T06:14:52.000000+0000,Public
7242284736688030726,ownerumialfatih,UMi Al-Fatih Skincare,umi alfatih skincare,false,40,2900000,3003,103800000,2023-06-08T12:03:36.000000+0000,Public
6896264572760916994,paudpedia,Direktorat PAUD,"Akun Resmi Direktorat Pendidikan Anak Usia Dini, Kemendikdasmen",false,17,37200,840,153600,2020-11-18T01:08:39.000000+0000,Public
6744636092648276993,petshopdeeva,Deeva Pet Shop & Dokter Hewan,@verradeeva,false,464,16200,2078,361400,2019-10-06T10:32:42.000000+0000,Public
6937567817320367105,pusatlsskincare,LS SKINCARE REBORNOFFICIAL,Live Streaming 24jam  Affiliate Wellcome komisi 15%,false,146,205500,1997,512600,2021-03-09T08:26:20.000000+0000,Public
6776459035450672130,putramahmoud,𝓟𝓾𝓽𝓻𝓪🖤,Prince abdullah 🤴🏻,false,238,1100000,635,38500000,2019-12-31T04:41:58.000000+0000,Public
7625971163499938833,putrikesehatan,Putri Kesehatan,Akun Edukasi • Bantu Follow Yuk😇,false,11,11000,77,1032,2026-04-07T11:02:54.000000+0000,Public
6783923150134887425,qonitcah,Qonitcah,"Nursing, Universitas Indonesia Business / Endorsement: +62 857 1000 5818",false,1184,2200000,1375,69400000,2020-01-20T07:26:33.000000+0000,Public
7121220906633954330,raedaromatherapy.my,Raed HQ,Sinar Rezeki Global Sdn Bhd (1295027-P) 📍Raed Brand  👨🏻‍⚕️Formulation by Doctor Microbiologist ✔️HALAL Certified Products,false,851,152800,2104,2100000,2022-07-17T06:14:07.000000+0000,Public
6926633669496341509,reginald_santos,Reginald_Santos,"Lima, Perú  📩:reginald.santos2002@gmail.com",false,0,2600000,6609,1200000000,2021-02-07T21:16:15.000000+0000,Public
7399606263451681798,rentijanda,RENTI PIJIT KESEHATAN,pijit full body khusus di PEKANBARU RIAU aja Wa 6282178072752 buka 1 minggu 1 x saja IG @rentijanda,false,1977,13700,34,16600,2024-08-05T10:51:29.000000+0000,Public
7342363690878616583,resepdokter.id,Resep Sehat Dokter,Follow untuk Resep Kesehatan Setiap Hari.  Rekomendasi Produk.  👇👇👇,false,26,111500,1343,755100,2024-03-04T04:41:04.000000+0000,Public
7002555890894062594,review_skincarebysin,Review Skincare✨,Tukang Review Skincare💄💅🏻✨🌸 Semua produk disini 💯% ori ya guyss😍 ⚠️CURI VIDEO DENDA 100jt⚠️,false,309,45800,2221,2300000,2021-08-31T11:33:15.000000+0000,Public
6524439389917102082,rmalasaryyy,rmalasary,•ig|rmalasaryyy fb|rmalasary •💍 @Medis Susanto  •Semua yang dipake👇🏻,false,16,439400,2171,5000000,2018-02-20T01:17:02.000000+0000,Public
7052719533178930202,roozzaak,Dokter Gemoy,"🩺 (Kebetulan) Dokter 🩺 🗣️ Kadang edukasi, kadang random 🗣️ ❗️Cek keranjang, siapa tau butuh ❗️ 👇 Kerjasama👇",false,13,98400,1147,1900000,2022-01-13T15:53:48.000000+0000,Public
7290422845107307522,ruang.kesehatan.id,Ruang Kesehatan,"",false,0,10300,61,137800,2023-10-16T05:24:03.000000+0000,Public
6906868884004684802,ryanwinalda,Ryan Things,PROMO BULAN JULI 🥰 DISKON HINGGA 75 % Vitamin Anak & Dewasa ✅ Alat Kesehatan ✅ Klik showcase Dibawah ⬇️ endorse ig:@ryanwinalda,false,957,823400,3559,48800000,2020-12-16T14:58:47.000000+0000,Public
6567144657661444102,sabrinamaidaaah,Sabrina M | Psikolog,"Certified CBT Therapist Prepare/Enrich Facilitator for Couple 🎀 relationship, families & self",false,230,314600,4948,22000000,2018-06-15T03:15:17.000000+0000,Public
6911260300747817986,sahabatkesehatan,Sahabat Kesehatan,"Karena sendiri udah sepi, yuk bareng-bareng biar hepi #sehatbareng dari Kalbe !",false,7,23700,776,16600,2020-12-28T10:59:44.000000+0000,Public
7143424338690638875,sayoraraw,Malaikat Pencabut Gigi,dokter giginya para idol kesayangan kalian 📲 085223769050 Ben @sayoraraw,false,81,199800,531,13900000,2022-09-15T02:14:46.000000+0000,Public
7200629272108205083,sehatalaaku50,KESEHATAN BERSAMA,"",false,0,55400,681,345300,2023-02-16T05:59:08.000000+0000,Public
7617054073640862736,sehatjasmani4,SehatJasmani,"Mulai dari sekarang, bukan nanti Jaga tubuh = investasi hidup Sehat jasmani, hidup lebih berarti...",false,0,52500,93,219200,2026-03-14T10:20:02.000000+0000,Public
7237759061973664774,seruni.official,Seruni Skincare Store,Official TikTok Account of Seruni Brand Official  #BeYourFlowerToday🌷 Let's join grup clipper 👇🏻👇🏻👇🏻,false,4,915500,3254,6300000,2023-05-27T07:21:41.000000+0000,Public
7266006008424973317,sharingkesehatan,SK,bantu kamu sembuh dari sakit,false,3,103800,89,1100000,2023-08-11T10:14:15.000000+0000,Public
7158416469872149505,shashabudolera,Shasha Budolera,FOR ONLINE CONSULTS message @Doc Shasha MD  Partnerships: 📩shashabudolera@gmail.com Viber: +639271818164,false,2845,37100,3164,481300,2022-10-25T11:51:54.000000+0000,Public
6857872941456638978,skin.cantik,SkincareCantik,Skincare Buat Si Cantik,false,78,646800,8,9100000,2020-08-06T14:09:31.000000+0000,Public
7293089870422443050,skincare..011,Skin Care,"✨ Skincare Lover | Glow Journey 💧 Tips • Routines • Honest Reviews 🌿 Clear Skin, Healthy Skin Daily Glow 👇 please Follow and reposts videos",false,13,471400,54,1700000,2023-10-23T09:53:28.000000+0000,Public
6772889398327411713,skincareans,andin,"Beauty, Lifestyle, Travel ✈️🌎29 countries 📍Jakarta CP: 0851-5897-3392  0878-6477-6040",false,657,1100000,2288,64100000,2019-12-21T13:49:58.000000+0000,Public
6620079008561758210,skincaredungcach.byson,Skincare Đúng Cách,CHỈ CÓ kênh này và @Skincare Đúng Cách Meteam các kênh khác là giả mạo/ăn cắp đăng lại video‼️ For work: skincaredungcach.byson@znamedia.com,false,66,624200,652,9500000,2018-11-04T18:47:36.000000+0000,Public
6855069843005637637,skincarees,Skincarees,Skincare 💋tips tool 👇Link to pore vacuum👇,false,21,451500,96,6900000,2020-07-30T00:52:03.000000+0000,Public
6670129240568446977,skincere.nezma,skincare nezma,INI~AKUN~REAL~NEZMA~BAHAR skincere~nezma~produk~madura sampang~semoga~slalu~sehat~dan sukses~slalu~dan~banyak~recekinya amin~yarabbel~alamin~statusku~bersuami,false,9845,503400,10300,5300000,2019-03-19T15:48:04.000000+0000,Public
7229814976024757275,skinpacific.id,SKIN PACIFIC SKINCARE,🏆DERMATOLOGIST TEST & BPOM APPROVE,false,22,584900,228,287800,2023-05-05T21:34:34.000000+0000,Public
6844931334676481030,skndoctor,Dr Ewoma,award-winning cosmetic doctor  founder + contributing editor info@skndoctor.com shop my posts + book a call with me👇🏾,false,775,417700,819,9300000,2020-07-02T17:09:28.000000+0000,Public
7008507781608424475,solusikesehatan_id,Solusi Kesehatan 👨🏻‍🔬,Mari Ikhtiar Bersama untuk kesehetan kita dg menyimak video Jangan Lupa Follow❤,false,21,19200,18,110500,2021-09-16T12:29:37.000000+0000,Public
7050194696207123462,songofskin,Song Of Skin,Let Your Skin Sing —✨ K Beauty | Skincare   Find us songofskin.com - #songofskin,false,992,1400000,1449,67800000,2022-01-06T20:36:09.000000+0000,Public
7547595702764340225,spesialist.kesehatan,spesialist.kesehatan,"Karna sehat, hidup lebih bernilai 🤍",false,7,15900,99,41000,2025-09-08T06:06:05.000000+0000,Public
6781380936325153793,swanpedia,Swanpedia,5 tahun mengajar Skincare. Not medical Advice! Business : 0811-8881-8822,false,131,749800,1431,36100000,2020-01-13T11:01:28.000000+0000,Public
6531128801630863362,syamimhasni,syamimhasni,@Dr Zawani Animal Clinic  HELLO POSITIVE PEOPLE & NAHIA,true,451,1200000,499,25900000,2018-03-10T01:55:22.000000+0000,Public
6758782131021661186,tanyakandokter,TANYAKAN DOKTER,business/endorsement : 082147111323,true,130,729500,962,4700000,2019-11-13T13:26:33.000000+0000,Public
6795759557248467969,tentanganak.id,Tentang Anak,"🧑🏻‍⚕️Dikembangkan 65+ Dokter & Psikolog Anak  📲 Diunduh 1.5+ juta AyBun Kehamilan & Tumbuh Kembang Aman, Percayakan pada EXPERTnya❤️",true,6,1100000,2738,22700000,2020-02-21T04:57:51.000000+0000,Public
6897771306604954625,this.is.pras,Dokter Pras,"KONSULTASI GRATIS  Live 07.30, 12.00, 21.30 WIB Belajar bareng dr.Pras Join di",true,783,1400000,1583,13000000,2020-11-22T02:35:33.000000+0000,Public
7474450506443670529,tiksehat,Tik Sehat,DILARANG NYOMOT KONTEN/SCRIPT/VISUAL GAMBAR/ ATP ( Amati Tiru Plek ) USAHA DONG MIKIR KONSEP SENDIRI GAK NGIKUTIN KONSEP ORANG LAIN !!! Manage by @M U Z H ,false,1,196300,410,1900000,2025-02-23T03:25:22.000000+0000,Public
7203897051683521562,tipspsikologis,Tips Kesehatan,"Tips Kesehatan, Percintaan & Psikologis",false,25,69700,1072,598400,2023-02-25T01:19:47.000000+0000,Public
6920519822082999298,tirtacipeng,Tirtaaaaaa,"Hobi bahas sepatu, kesehatan dan olahraga",true,1197,2700000,1417,60700000,2021-01-22T09:51:24.000000+0000,Public
7216659399501956123,tomskincare,tomskincare,KHÔNG NHẬN BOOKING ✨Glow up✨ Hỗ trợ khách hàng và công bố KQ giveaway: @TomSkincare Support,false,275,631700,294,9800000,2023-03-31T10:44:13.000000+0000,Public
6959344937372730369,tribunhealth,TribunHealth,Situs Media Kesehatan Tribun Network Website :,false,6,85000,5565,848000,2021-05-07T00:52:41.000000+0000,Public
7148320706995962886,trtdiyanetcocuk,TRT Diyanet Çocuk,Hoş geldiniz! 👋🏼 Kalplere yolculuğumuzda bize eşlik edin! ❤,true,8,200300,1121,1300000,2022-09-28T06:55:11.000000+0000,Public
7176510087346979867,tuntasmurni,Jaga kesehatan!!,"",false,15,27500,626,145900,2022-12-13T06:04:22.000000+0000,Public
7159577381635572742,twindentists,twindentists,Hussein & Hassan – Identical Twins 🧬  Dentists 🦷  IG: twindentists,false,2,166600,263,4400000,2022-10-28T14:56:50.000000+0000,Public
6792838906506363906,tyanars_,𝐆𝐀𝐃𝐈𝐒𝐏𝐔𝐑𝐖𝐎𝐊𝐄𝐑𝐓𝐎,"𝑴𝒆𝒓𝒕𝒊𝒂𝒏𝒂 𝑹𝒊𝒛𝒌𝒊, 𝑺.𝑲𝒆𝒃.,𝑩𝒅𝒏ᥫ᭡ 𝐈𝐆 @𝐭𝐲𝐚𝐧𝐚𝐫𝐬_ 𝐂𝐏 : 𝟎𝟖𝟕𝟕-𝟔𝟏𝟎𝟗-𝟒𝟗𝟔𝟕",false,197,91200,2742,2700000,2020-02-13T08:04:14.000000+0000,Public
6709262576755000322,undcdentalaesthetic,Dokter gigi UNDC,dunia wulan ig: wulandkiw 💸 ig: katalogdentistry.official,false,441,22500,1720,1600000,2019-07-03T02:45:24.000000+0000,Public
6928910870982820865,user1234_5553,.,newbie affiliate🛍️,false,48,12900,18,1846,2021-02-14T00:32:57.000000+0000,Public
7169201093292885018,varelnandika,Varel Nandika,CEO PT Tulang Punggung Drama Indonesia. Business inq 📩 IG @Suneeday Creative,false,28,3000000,433,99600000,2022-11-23T13:21:45.000000+0000,Public
6925481913356420102,veterinarysecrets,"Andrew Jones, DVM",Free e-book⬇️,false,1483,929800,1130,9200000,2021-02-04T18:46:51.000000+0000,Public
6906755663272150018,windymayang_,windy mayang,KLINIK PRATAMA 10 CABANG  @WM CENTER,false,231,478700,1177,5800000,2020-12-16T07:39:26.000000+0000,Public
6776238651812627458,wishdrboyke,Wish by Dr. Boyke,Kesehatan Pasutri GRAHA WISH Tebet - Jakarta,false,4,276100,469,2000000,2019-12-30T14:26:46.000000+0000,Public
6760542369567966210,xuanca._,Xuan Ca,Dr for work: Instagram,true,478,2800000,1154,145800000,2019-11-18T07:17:11.000000+0000,Public
6858406332136719361,yuliabaltschun,Yulia Baltschun,Certified DIET Educator Penulis Buku I HATE DIET Mom of 2 Baby Boys,false,94,459400,129,4800000,2020-08-08T00:39:20.000000+0000,Public
7515765104400450561,zhafira_klinik,Dokter Gigi & Umum Ternate,"Kampung Makassar, Ternate Dokter Gigi & Umum ⏰Buka Senin-Sabtu : 12.00-21.00",false,0,19000,49,1200000,2025-06-14T11:27:06.000000+0000,Public
7599240696189568001,ziomama.jouney,Zio dan Mama,🌿 Ruang Cerita Zio 🎥 AI + Real Life Kids Activity 💡 Edukasi | Petualang,false,31,121800,303,658000,2026-01-25T10:15:02.000000+0000,Public
6853990396235924481,zoevana,OWNER BYZOE SKINCARE,Hidup cuma sekali Jadilah orang baik,true,529,395400,1359,8600000,2020-07-27T03:03:15.000000+0000,Public
7275759053383484421,zonakesehatan.id,Zona Kesehatan,Info produk kesehatan berkualitas klik dibawah ini. Banyak PROMO & bisa COD ⏬⏬⏬⏬,false,112,59400,1302,638000,2023-09-06T17:01:03.000000+0000,Public
6928370566664012802,zudanariffakrulloh,Zudan Arif Fakrulloh,Prof.Zudan Arif F DIRJEN DUKCAPIL 2015-2023. SEKRETARIS BNPP PJ Gubernur SULSEL,true,157,508400,1226,3800000,2021-02-12T13:36:18.000000+0000,Public
