username,video_id,description,predicted_label,predicted_confidence,check_this,method,reviewed_at
dokter_ika,7663273426303356168,Tetap jaga keseimbangan kulit kamu #belajarbersamadrika #Edukasidrika #purging #SkinBarrier,health,1.0,False,manual_labeled,
dokter_ika,7625811916199398664,"Kalu sudah main di area berbahaya syulit bertobat, camkan ini ya guys 👍🏻 Jaga kulitmu dari penjual n",health,1.0,False,manual_labeled,
bidancynthia,7647183365736647957,"Ade keluarnya cuma beberapa menit, kontraksi nya yang lama 😭",not_health,1.0,False,manual_labeled,
drkevinmak,7601538691395292423,"Kulit kusam pas puasa, mau Lebaran pengen glowing? Masalahnya sering bukan di skincare. Kurang tidur",health,1.0,False,manual_labeled,
aymanalts,7672575352924835090,,health,1.0,False,manual_labeled,
bidancynthia,7640713092283780372,Bun selama hamil naik Bb brpa kg?,not_health,1.0,False,manual_labeled,
ikhsanqthii,7609860348983643408,TIDAKKK GUE KELEWATAN SAHURR 😭😭😭,not_health,1.0,False,manual_labeled,
dokter.harmonospanak,7660344524278992149,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google M,health,1.0,False,manual_labeled,
aliphildan,7622156977099066642,"Innalillahi wa innailaihi rojiun, stop konspirasi2 ngawur‼️ plis banget jangan terpengaruh sama omon",health,1.0,False,manual_labeled,
giapratamamd,7634407094799633684,Tentang Polydeoxyribonucleotide. Untuk teman-teman yang mulai mau merawat kulit wajah.,health,1.0,False,manual_labeled,
aymanalts,7639991744355978504,,not_health,1.0,False,manual_labeled,
roozzaak,7632885569147784469,Membalas @mbaq shofia #fyp #fypシ #DokterGemoy #tiktok #tiktokindonesia,health,1.0,False,manual_labeled,
aymanalts,7619219704263068946,#stitch with @Ary A. | Hair & General Health,health,1.0,False,manual_labeled,
dr.ziee,7608477737392573704,"Kenapa niacinamide 10% di satu orang works banget, tapi di kamu biasa aja? Karena di atas 5%, efekny",health,1.0,False,manual_labeled,
drkevinmak,7668572882980670728,Kalau kamu biasa bawa vitamin apa saat travelling? #vitamin #rekomendasivitamin #vitaminpemula #dosi,not_health,1.0,False,manual_labeled,
ikhsanqthii,7651232478878764309,Kalo klean ke Lampung wajib ke sini menurut gue 👍,not_health,1.0,False,manual_labeled,
drkevinmak,7654840557679807752,"Masih bingung vitamin D harus diminum bareng magnesium atau nggak? Biar nggak salah paham, jangan lu",health,1.0,False,manual_labeled,
aliphildan,7606649445224140039,#MasyaAllahTabarakallah,not_health,1.0,False,manual_labeled,
drkevinmak,7667871229046426888,"Nah, ayo ngaku… siapa yang sering pakai earphone sampai ketiduran? Plis, stop kebiasaan ini sebelum ",health,1.0,False,manual_labeled,
roozzaak,7611350430005611797,Membalas @fitri mulia #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,health,1.0,False,manual_labeled,
roozzaak,7596869601070288146,Membalas @nyonyadrl432 #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,health,1.0,False,manual_labeled,
roozzaak,7614462994377870612,Membalas @RA_racingteam Zinc Lactate dari @Nutrisi Anak Indonesia adalah salah satu suplementasi yan,health,1.0,False,manual_labeled,
giapratamamd,7625106533055040789,Ini adalah separuh Otak Manusia. Otak manusia dewasa rata-rata punya sekitar 86 miliar neuron. Pada ,health,1.0,False,manual_labeled,
bidancynthia,7645283199333043477,"Alhamdulillah hari ke 3 setelah lahiran smpai skrg ASI mulai banyaaak,sampe harus pumping karna penu",not_health,1.0,False,manual_labeled,
dokteramiraobgyn,7628261867097459975,jatuh cinta itu kamu papua dengan segala keindahannya #dokterobgynpedalaman#papua#fyp,not_health,1.0,False,manual_labeled,
aliphildan,7594746154454142215,"pantesan gaji kecil, ternyata pahalanya besar🥹🤲🏻 terima kasih kadam atas penjelasannya @Kadam Sidik ",not_health,1.0,False,manual_labeled,
drkevinmak,7673146924781800712,"Dari 3 ciri ini, kamu udah ada yang relate belum nih? Komen penyebab kamu kira3 yang mana dan Share ",health,1.0,False,manual_labeled,
drkevinmak,7646364453918838034,Usia 25 tahun tapi masih sering tidur mangap? Jangan dianggap sepele. Karena tidur mangap bisa menja,health,1.0,False,manual_labeled,
wishdrboyke,7670072778351004935,Banyak yang Gak Tahu! 'Darah Tinggi' Bisa Bikin Momen Mesra Jadi Ambrul Adul! 😳💥 Pernah merasa perfo,health,1.0,False,manual_labeled,
ikhsanqthii,7675646419214077204,Replying to @roti.goreng,health,1.0,False,manual_labeled,
dokter_ika,7613977074486824210,Jangan menormalisasi Marketing Overclaim❗️ Apalagi yang mengandung bahan berberbahaya untuk pemutih ,health,1.0,False,manual_labeled,
itsdoktermuda,7599471362251558164,Aku sarankan bayi bunda semua utk tummy time sejak dini. Kenapa? 1. Leher jadi cepat kuat Pas bayi t,health,1.0,False,manual_labeled,
giapratamamd,7677598415680720148,Podcast Pulang Praktik. Episode pulang praktik hari ini saya kedatangan sohibku @doktermedok Teman-t,health,1.0,False,manual_labeled,
gelarsramdhani,7590592735845879048,"Terima kasih semuanya, panjang umur kebaikan #majalengka #aceh",not_health,1.0,False,manual_labeled,
itsdoktermuda,7612526580723715349,Punya ceritaa apa kalian saat jadi penunggu di rumah sakit? Jaga kesehatan yaaa,not_health,1.0,False,manual_labeled,
drkevinmak,7674950357100809479,Replying to @rinastley kalau kamu pernah ngerasain efek samping ga pas minum magnesium? Coba cerita ,health,1.0,False,manual_labeled,
drkevinmak,7600727329047956754,Replying to @momo kalau kamu udah rutin makan makanan ini buat keputihan belom? #keputihan #rekomend,health,1.0,False,manual_labeled,
aliphildan,7599543540674284808,"dikasih penjelasan panjang bingung, dikasih intinya aja malah nyerang 🤡 ✨ mohon izin defib dok🙏🏻",health,1.0,False,manual_labeled,
giapratamamd,7664120517019929877,Jadi Lahir sebagai laki-laki atau perempuan bermula dari satu pertemuan 2 sel yg membawa pesan masin,health,1.0,False,manual_labeled,
drkevinmak,7659988994003881234,Kalau perut buncitmu sampai “ngintip” duluan pas sembunyi di balik tembok… Saatnya mulai ubah kebias,health,1.0,False,manual_labeled,
roozzaak,7617311021363088660,Membalas @Imas setianingrum #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,health,1.0,False,manual_labeled,
drkevinmak,7677145461676985608,Rambut rontok nggak selalu karena kurang vitamin! Ini beberapa penyebab rambut rontok yang perlu kam,health,1.0,False,manual_labeled,
doktermatahendra,7596677087725931783,"Si Buta yang Datang Diam-Diam, Riwayat diabetes, gula darah terkontrol, tapi mata kok tiba-tiba bura",health,1.0,False,manual_labeled,
aymanalts,7594395242355232007,,health,1.0,False,manual_labeled,
aymanalts,7647736225763314952,#stitch with 7646348757482736914,health,1.0,False,manual_labeled,
roozzaak,7637328883246845204,Membalas @Chii🍀 #fyp #fypシ #DokterGemoy #channamix #kapsulikangabus,health,1.0,False,manual_labeled,
dokter_ika,7599243604707577106,Menjadi dewasa berarti belajar merawat diri dengan lebih bijak ❤️ #quoteoftheday #TheNewYoung,not_health,1.0,False,manual_labeled,
dokter_ika,7627802056455146770,Ngajakin buat ikutan putih ???? #belajarbersamadrika #edukasidrika #cintaiwarnamu,not_health,1.0,False,manual_labeled,
doktermatahendra,7671874474974694664,"Usia baru 30 tahun, tapi mata sudah terasa sangat kering. Normal nggak sih? 👀Jawabannya: sangat seri",health,1.0,False,manual_labeled,
doktermatahendra,7624079527257558290,"Mengapa pakai obat tetes mata malah terasa perih? 👁️💧Banyak pasien bingung dan khawatir,“Dok, kenapa",health,1.0,False,manual_labeled,
drkevinmak,7596231024904834322,Vitamin D3 membantu penyerapan kalsium untuk tulang dan gigi yang kuat. Vitamin K2 membantu mengarah,health,1.0,False,manual_labeled,
dokter_ika,7614401468350663944,#journeyoflife #belajarbersamadrika #edukasidokterika #jagakulitmu #skincarebersamaDricha,not_health,1.0,False,manual_labeled,
aliphildan,7590731716629744903,"Secara ilmiah, air wudhu tidak mengandung zat aktif untuk mengatasi jerawat, flek, penuaan, atau mas",health,1.0,False,manual_labeled,
dokter.harmonospanak,7619318198957329684,,health,1.0,False,manual_labeled,
doktermatahendra,7627785045922630920,"Setelah Operasi Katarak, Mengapa Floaters Kadang Jadi Lebih Jelas? Apakah Berbahaya?Beberapa pasien ",health,1.0,False,manual_labeled,
tirtacipeng,7677460126520970516,Rutinitas latian bapak2 35 tahun. Gerakannya basic2 aja dan itu2 aja. yg penting konsisten.,not_health,1.0,False,manual_labeled,
roozzaak,7627393332267765013,Membalas @mee #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,health,1.0,False,manual_labeled,
dokter_ika,7599084305226272018,Masuk terus dalam lingkaran syetan.. Kapan mau sehatnya kalau fungsi alami kulit selalu ditekan? Ini,health,1.0,False,manual_labeled,
roozzaak,7599272308649348359,Membalas @iita✨ #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,health,1.0,False,manual_labeled,
bidancynthia,7648975228206337300,"Bayi 19Hari quuu, teman begadang tiap malem🫩 , yang lagi di fase ini juga sehat” yaa#newbornbaby",not_health,1.0,False,manual_labeled,
drrichardlee,7618213779058265362,DOWNLOAD 27: ISLAM CUMA SATU?! KENAPA BANYAK ALIRAN?! MANA YANG HARUS DI IKUTI?! Managed by Admin,not_health,1.0,False,manual_labeled,
roozzaak,7660737704828701973,Membalas @Toko Athakha #fyp #fypシ #DokterGemoy #dha #nordic,health,1.0,False,manual_labeled,
roozzaak,7618750211602533652,Membalas @tika oktafiana #fyp #fypシ #DokterGemoy #vitaminD #vitamind3,health,1.0,False,manual_labeled,
roozzaak,7625826753960873237,Membalas @Febbi Sianiparr Pudan #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,health,1.0,False,manual_labeled,
dokter.harmonospanak,7625467242297265428,Membalas @amndashfira,not_health,1.0,False,manual_labeled,
gelarsramdhani,7663693779324374279,Membalas @majakuning sakit gigi bisa menyebabkan migrain sakit kepala?,health,1.0,False,manual_labeled,
gelarsramdhani,7663656599818341639,Skill Lab Tatalaksana Sinkop Mahasiswa Fakultas Kedokteran Gigi Universitas Muhammadiyah Semarang (B,not_health,1.0,False,manual_labeled,
roozzaak,7601330037119323412,Membalas @Shinta #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,health,1.0,False,manual_labeled,
tirtacipeng,7673783229266234645,#onthisday,health,1.0,False,manual_labeled,
dokternadiyah,7591913994948988181,"Usia bertambah, masa menopause rentan ini itu 🥲 #habarlic #habatussauda #edukasikesehatan #tipssehat",health,1.0,False,manual_labeled,
dionharyadi,7652166515881446677,Bukan mau sombong tapi negara saya udah berdiri 80 tahun 🙏,not_health,1.0,False,manual_labeled,
dokter_ika,7658147280922414344,"#duet with @🪭👛🧚mami Boru kalit 🧚👛🪭 #Stitch Semangat pulihkan kembali ya ibu, gunakan produk yang nya",health,1.0,False,manual_labeled,
roozzaak,7663307510069103892,Membalas @firna｡.｡:∞♡*♥ #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,health,1.0,False,manual_labeled,
tirtacipeng,7671553651021761813,Tonton video ini buat kalian yang rambutnya rusak. Joooss bonvie @Bonvie Haircare,health,1.0,False,manual_labeled,
gelarsramdhani,7637864622468500743,Kesehatan dan Kenyamanan Jemaah Haji adalah Tanggung Jawab Kami Petugas Haji Indonesia #haji #jemaah,not_health,1.0,False,manual_labeled,
dokternadiyah,7609709890843462932,"Replying to @Dr. dr. Nadiyah, Sp.OG Lebih baik mencegah sebelum parah 🙌🏻Semangat sehat ✨#edukasikese",health,1.0,False,manual_labeled,
dr.ziee,7679279638023130375,"Contekan singkat buat yang punya masalah-masalah diatas ini. Stretchmark, callus, ketiak gelap, dll ",health,1.0,False,manual_labeled,
aymanalts,7596186717464546578,#stitch with @Lutviatunsukses,health,1.0,False,manual_labeled,
aymanalts,7609994734051872008,Replying to @Zaki Ramadhan dengerin nih buat yg ga ngerti skincare sama sekali,health,1.0,False,manual_labeled,
roozzaak,7632120113466199316,Membalas @. #fyp #fypシ #DokterGemoy #calmingcream #calmingbabycream,health,1.0,False,manual_labeled,
bidancynthia,7637404825486937365,Bumil on the move 🚶‍♀️ 🤰 bayi: ‘pelan dikit buu’ 😂 38 week #ibuhamil #hamil,not_health,1.0,False,manual_labeled,
dokternadiyah,7597082484777569543,"Yang mageran dengan prentelan skincare, boleh coba ini ya 🙌🏻#skincare #womancare #etalagen",health,1.0,False,manual_labeled,
aymanalts,7600385948559428882,"Susu tinggi kalsium itu baik untuk mendukung kesehatan tulang, tidak hanya untuk anak2, tapi untuk o",health,1.0,False,manual_labeled,
aymanalts,7677452074447162632,,health,1.0,False,manual_labeled,
dr.ziee,7677510087975488775,"Kalau lotion cuma bikin lembap 2–3 jam, kadang masalahnya bukan karena kurang lembap, tapi skin barr",health,1.0,False,manual_labeled,
drkevinmak,7627467585155517714,Capek + overthinking itu bukan cuma di pikiran… tapi bisa ganggu hormon & kesehatan wanita juga Mula,health,1.0,False,manual_labeled,
drkevinmak,7626260623319469319,"“Mata udah ngantuk… tapi pikiran nggak berhenti Badan capek, tapi otak masih ‘on’. Kadang bukan over",health,1.0,False,manual_labeled,
dr.ziee,7601024859497385234,Mungkin kamu nggak pernah kepikiran kalo hal sesimpel ini itu habit buruk yang bikin sakit. Tips aku,health,1.0,False,manual_labeled,
aymanalts,7633683112114834696,Shift Jaga kali ini membahas apakah lari bikin cepat tua?,health,1.0,False,manual_labeled,
bidancynthia,7676447239820037397,Teman ricy udah lewatin fase apa aja? #bayi3bulan,not_health,1.0,False,manual_labeled,
aymanalts,7661552275625757959,#stitch with 7659795297815645453,health,1.0,False,manual_labeled,
dokteramiraobgyn,7616022924125916437,lepas kb suntik haid langsung memanjang normal gak sih?#fyp#,health,1.0,False,manual_labeled,
bidancynthia,7661126425537301781,"Di cek pembukaan sama dr obgyn detik” mau lahiran ,Menurutku cek pembukaan ga sakit kalo rileks dan ",not_health,1.0,False,manual_labeled,
bidancynthia,7660743967104863508,"Makasih Mama udah bantuin dari Lahiran sampe Ricy mau 2bln, jauh” datang dari Garut - Sumbawa 🫶🏻semo",not_health,1.0,False,manual_labeled,
bidancynthia,7619492739633368341,Selamat Lebaran Teman online Semua Minalaidzin Walfaidzin Mohon maaf Lahir Batin 😇🙏 #lebaran2026,not_health,1.0,False,manual_labeled,
roozzaak,7658084679702088980,Membalas @Mersyhanda Tidak boleh kalau kata orang orang jadul bu 🤣 #fyp #fypシ #DokterGemoy #edukasi ,health,1.0,False,manual_labeled,
roozzaak,7595979504066022663,Membalas @upikupik3818 #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,health,1.0,False,manual_labeled,
roozzaak,7633231686901468437,Membalas @binor #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,health,1.0,False,manual_labeled,
aymanalts,7660056043833019655,#stitch with 7659703239478136082,health,1.0,False,manual_labeled,
aliphildan,7631539994821233940,yang mau tanya seputar imunisasi boleh komen yaa insyaAllah doklip jawab🫶🏻🤗✨,health,1.0,False,manual_labeled,
dr.deamaulidia,7613973890154433800,Botol terlihat bersih tapi masih keruh atau bau? Itu bukan sekadar noda.” Residu lemak & protein dar,health,1.0,False,manual_labeled,
roozzaak,7652560956760788245,Membalas @novitasinaga😊 #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,health,1.0,False,manual_labeled,
aliphildan,7592229653633338632,"yaahh kurang lebih tanggapan doklip sama kyk mereka berdua, tonton aja video merekaaa @Ayman Alatas ",health,1.0,False,manual_labeled,
aliphildan,7617466753878166792,"sekian tips dari saya cc @Ikhsanqthii, MD @Ayman Alatas",not_health,1.0,False,manual_labeled,
dokteramiraobgyn,7617784394413067540,"Banyak perempuan ngalamin ini… tapi sering dianggap “normal”. 👀. Gatal, keputihan agak bau, atau ngg",health,1.0,False,manual_labeled,
dokter.harmonospanak,7677014114903821588,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google M,health,1.0,False,manual_labeled,
drkevinmak,7604135631337360658,Replying to @Nanaa kalau kamu udah pernah minum kolagen newlab? Coba spill hasilnya ya ✅ #infokeseha,health,1.0,False,manual_labeled,
tirtacipeng,7645490071952575765,Siapa disini yang abis lari suka langsung nongkrong tanpa bersih-bersih dulu? @Betadine Shop #Waktun,health,1.0,False,manual_labeled,
roozzaak,7625852069760617749,Membalas @ara all fierra #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,health,1.0,False,manual_labeled,
ikhsanqthii,7637528984271457556,Monggo bisa baca langsung informesyen di akunnya dokter tercinta kita @Ayman Alatas 🫶🙏,health,1.0,False,manual_labeled,
aymanalts,7655266755031436552,#stitch with 7654890182142872853,not_health,1.0,False,manual_labeled,
drgfira,7623828020091948296,"Namanya white spot ya, dan menandakan di bagian tersebut sangat rapuh 🥹 jadi butuh perawatan dan per",health,1.0,False,manual_labeled,
dokter.harmonospanak,7618722700579589396,,health,1.0,False,manual_labeled,
drkevinmak,7667223576428186898,"Please jangan abaikan gejala2 ini ya! Buanyak banget yang ujung2 nya kecolongan, kalau kamu paling s",health,1.0,False,manual_labeled,
dr.ziee,7666037061480238343,Campuran sabun + pasta gigi + baking soda memang bisa membuat air flush lebih berbusa dan sedikit le,health,1.0,False,manual_labeled,
tirtacipeng,7611725792824888597,Serba serbi garam @Garam Artisan & Rempah Lokal,not_health,1.0,False,manual_labeled,
tirtacipeng,7672341220055649557,Kenapa ada kasur harganya muahal banget?,health,1.0,False,manual_labeled,
gelarsramdhani,7643209098141420818,Membantu memperbaiki koper jemaah haji Indonesia asal Majalengka yang rusak #haji #jemaahhaji #petug,not_health,1.0,False,manual_labeled,
dokter.harmonospanak,7616534044385348884,,not_health,1.0,False,manual_labeled,
dokternadiyah,7645331217235397908,"Hubungan suami istri saat haid masih sering jadi pertanyaan 🤔Sebenarnya, hal ini bukan cuma soal nya",health,1.0,False,manual_labeled,
wishdrboyke,7616246841360911634,"Cuma butuh 3 detik untuk proteksi area kewanitaan seharian! ​Gak perlu ribet, cukup semprot Wish Int",health,1.0,False,manual_labeled,
ikhsanqthii,7672402134188428564,@Chillda,not_health,1.0,False,manual_labeled,
bidancynthia,7679730707845156116,"Membalas @AzzuraAurellia Kalau belum tengkurap Stimulasi kak, Ini juga belum tengkurap sepenuhnya. T",health,1.0,False,manual_labeled,
gelarsramdhani,7663276620135927048,"Barakallahu fii umrik selamat ulang tahun untuk sahabat saya Kang Ghibran Maulana Suherman, S.M",not_health,1.0,False,manual_labeled,
dokternadiyah,7651253213965913365,Replying to @erta Ingin area miss V dan lipatan tampak lebih cerah? Yuk! Kenali dulu penyebabnya!War,health,1.0,False,manual_labeled,
bidancynthia,7659501376438881556,🫶🏻🫶🏻,not_health,1.0,False,manual_labeled,
ikhsanqthii,7664986424256597268,"Dan kalau malam hari mau main hp, boleh coba nyalain night modenya… biar sinar birunya berkurang 👍👍",health,1.0,False,manual_labeled,
dokter_ika,7597238013902556424,"Masuk tahun ke 7 saya mengedukasi krim2 berbahaya, bukan perkara persaingan bisnis, tapi krim yang d",health,1.0,False,manual_labeled,
roozzaak,7677021883363085589,Membalas @lalapoh #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,health,1.0,False,manual_labeled,
dokteramiraobgyn,7603356511447895316,ayo segera pap smear sebelum kanker cervix menyerang #dokterobgynpedalaman#papua#fyp,health,1.0,False,manual_labeled,
aliphildan,7639678457814764808,siap mengaum @Acid 🔮,not_health,1.0,False,manual_labeled,
dokteramiraobgyn,7672375694835338514,Tuhan akan memberi segalanya sesuai kelayakan HambaNYA! belajar jadi manusia yang ber Husnuzon pada ,not_health,1.0,False,manual_labeled,
ikhsanqthii,7664566116483747089,#stitch with @kakgektik demikian sekilas ingfo 👍,health,1.0,False,manual_labeled,
dokter_ika,7661130437334502664,"Sayangnya, visual seperti itu dapat membentuk persepsi bahwa kulit putih adalah bukti kolagen bekerj",health,1.0,False,manual_labeled,
dokter.harmonospanak,7626535848154123541,"konsultasi peyakit anak gratisgabung grup WA...link di profil bio saya. Hari SENIN , RABU , JUM'AT j",not_health,1.0,False,manual_labeled,
bidancynthia,7662537321182432532,Kerasa bgt Bayi udah 2 bulan aja 🥰,not_health,1.0,False,manual_labeled,
aliphildan,7638904762225691922,pentingnya kita cari yg sefrekuensi🤗✨,not_health,1.0,False,manual_labeled,
doktermatahendra,7610367373228477704,"Sudah LASIK/SMILE tapi Masih Silau? Jangan panik — ini sering terjadi, tapi ada ada perbedaan antara",health,1.0,False,manual_labeled,
gelarsramdhani,7672263903442685202,Membalas @alexzhandria_22tambalan gigi permanen apakah perlu diganti?,health,1.0,False,manual_labeled,
tirtacipeng,7591729993034632469,Setelah rajin olahraga malah muncul jerawat punggung? Monggo tonton sampe abis! @Barber Daily,health,1.0,False,manual_labeled,
dokteramiraobgyn,7662400267199139079,mau hamil tapi jarangan hubungan suami istri #pengenhamil#kokgitu#rutincoitus#fyp,health,1.0,False,manual_labeled,
drkevinmak,7673149526911307026,"Rambut rontok? Jangan asal pilih vitamin ya! Cari tahu dulu penyebabnya, baru pilih vitaminnya. Shar",health,1.0,False,manual_labeled,
roozzaak,7615495880208059668,Membalas @oreo pink #fyp #fypシ #DokterGemoy #edukasi #campak,health,1.0,False,manual_labeled,
itsdoktermuda,7614918874865208597,Tapi aku masih percaya: berhenti rokok itu bisa. Banyak perokok akhirnya berhenti bukan karena sekad,health,1.0,False,manual_labeled,
dokter.harmonospanak,7618510444709367060,,health,1.0,False,manual_labeled,
roozzaak,7638457333923810580,Sehat sehat untuk nakes dimanapun berada. Semoga apa yang kita lakukan semuanya bisa menjadi ladang ,health,0.95,False,ollama_enhanced,
aymanalts,7625948104398802183,#stitch with 7625421992526662919,health,1.0,True,manual_check,2026-09-07T20:42:49.407864
roozzaak,7651413070471793941,Membalas @💚 #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,health,0.95,False,ollama_enhanced,
aymanalts,7657549092935109906,Lomba DC Jaga Irama akan ada hadiah buat 3 Orang Pemenang,not_health,0.85,False,ollama_enhanced,
roozzaak,7625851834401377557,#stitch dengan @juan eliezer #fyp #fypシ #DokterGemoy #edukasi,health,1.0,True,manual_check,2026-09-07T20:42:58.676520
dokter_ika,7627084860410137864,"Banyak kasus yang saya temui, flek justru muncul karena:kulit sering iritasi, peradangan kulit, skin",health,0.95,False,ollama_enhanced,
jamilatussadiyah,7596190101231783189,Kelas breastfeeding and newborn care @bumilpamil.id,health,0.95,False,ollama_enhanced,
drkevinmak,7592092873735032072,Hayo udah berapa resep MPASI yang udah kamu ikutin? 🥶 #infokesehatan #mpasi #dokter #probiotik #proe,health,0.95,False,ollama_enhanced,
dionharyadi,7673488948282297620,Usus buntu siapanya pikiran buntu?,health,0.85,False,ollama_enhanced,
aymanalts,7666387052602182919,#stitch with 7665686886597266706,not_health,1.0,True,manual_check,2026-09-07T20:43:10.235988
ikhsanqthii,7673759077301767444,Yang satu motoriknya jelek banget @Ayman Alatas yang satu motoriknya terlalu over @Doklip✨ | Alip Hi,not_health,0.95,False,ollama_enhanced,
drkevinmak,7634387289027661074,Sering ngerasa gelisah atau cemas pas ketemu banyak orang? Bisa jadi tubuh lagi “tegang” terus tanpa,health,0.95,False,ollama_enhanced,
dokter.harmonospanak,7608316955086310676,,not_health,1.0,True,manual_check,2026-09-07T21:06:17.576162
dokter_ika,7678333070948257042,Aturan penggunaan HB?? Kok diatur-atur? emang ada bahan apa? #belajarbersamadrika #Edukasidrika #Sto,health,0.95,False,ollama_enhanced,
dokter_ika,7648282184788299015,Replying to @nurhidayahBanyak orang mengira warna kulit tubuh hanya ditentukan oleh genetik. Padahal,health,0.95,False,ollama_enhanced,
drkevinmak,7668333249504251154,Kalau kamu sering keram saat tidur ga? Coba komen dan jangan lupa tambahkan magnesium rutin untuk me,health,0.95,False,ollama_enhanced,
aymanalts,7680219303685180679,#stitch with 7679821666767392020,health,1.0,True,manual_check,2026-09-07T20:45:34.934026
bidancynthia,7622986660753460500,"Karna kepala udah posisi bawah semoga gemoy konsisten posisinya ,bumil tm3 yuk bantu gemoy cepat tur",health,0.95,False,ollama_enhanced,
drkevinmak,7606910525091368210,"Replying to @Derry Kalau GERD kamu nggak sembuh-sembuh, mungkin yang kurang itu probiotik. Banyak or",health,0.95,False,ollama_enhanced,
itsdoktermuda,7623724003777219861,Yg lagi punya si kecil ada pengalaman jugaa?😊 @proem1indonesia #PROEM1Indonesia,health,0.85,False,ollama_enhanced,
roozzaak,7625585341549858069,Membalas @Mama Ryu👶 #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,health,0.95,False,ollama_enhanced,
aymanalts,7629015007891590407,Jangan sampe kalian makin memperparah kulitnya anak kalian sendiri karena salah rawatnya!#bodylotion,health,0.95,False,ollama_enhanced,
aymanalts,7627020088838737160,#stitch with 7610024972345707796,health,1.0,True,manual_check,2026-09-07T20:45:38.438610
drkevinmak,7659978009771822344,"Nggak semua buah itu sama, apalagi kalau lagi diet. Masih pakai susu kental manis? Saatnya lebih cer",health,0.95,False,ollama_enhanced,
giapratamamd,7635868140823514388,"Ini adalah bagian dalam lambung. Kerjanya luar biasa: menampung makanan, mengaduk, mencampur dengan ",health,0.95,False,ollama_enhanced,
aymanalts,7673139922190093586,,not_health,1.0,True,manual_check,2026-09-07T21:06:20.154934
tirtacipeng,7644111837977513237,Martabax,health,1.0,True,manual_check,2026-09-07T20:45:54.065396
wishdrboyke,7642315729684942088,"Hey pria, apakah kamu tahu Andropause? 😵 Kali ini Dr. Boyke jelasin apa sih andropause, kapan dan ap",health,0.95,False,ollama_enhanced,
doktermatahendra,7648670357812956424,It is a great honor for our institution @EyeQu LASIK & Eye Center to welcome and serve our very firs,health,0.95,False,ollama_enhanced,
dokter_ika,7596898485010517266,#belajarbersamadrika #edukasidokterika #stoppenyalahgunaanobatkeras #reputasibrandsangatpenting #pub,not_health,1.0,True,manual_check,2026-09-07T20:45:58.321210
aliphildan,7597342389660912904,udah yaaa cukupp✋🏻😊,not_health,0.95,False,ollama_enhanced,
doktermatahendra,7611188579032665351,Fakta atau Mitos: Makan Wortel Bisa Hilangkan Minus? Hayo siapa yang pernah jadi korbannya 😅.Mitos l,health,0.95,False,ollama_enhanced,
dokter.harmonospanak,7617997577346206997,,health,1.0,True,manual_check,2026-09-07T21:07:37.933018
tirtacipeng,7636396183501507860,Lari santai di Edinburgh pake @Gumi Sport,not_health,0.95,False,ollama_enhanced,
itsdoktermuda,7600663536158788884,"Makan sembarangan, minum es, lupa cuci tangan ujung-ujungnya bolak-balik WC 🚽 Diare sering datang sa",health,0.95,False,ollama_enhanced,
ikhsanqthii,7620408411909295380,Maaf kalo mengecewakan ya pack 🙏,not_health,0.85,False,ollama_enhanced,
dokter_ika,7598021499685031176,Replying to @alfatih Siapa yang masih ketergantungan krim perawatan? eh ternyata ada kandungan yg bu,health,0.95,False,ollama_enhanced,
drkevinmak,7618391669913783570,"Sakit haid sering dianggap “lebay” Padahal buat banyak wanita, nyerinya bisa bener-bener mengganggu ",health,0.95,False,ollama_enhanced,
gelarsramdhani,7635556738690845960,"Tips kesehatan untuk jemaah haji dalam menghadapi cuaca panas di Saudi Arabia, tetap semangat, mohon",health,0.95,False,ollama_enhanced,
dokter_ika,7667788864706202887,Ganti kemasan untuk menutupi kesalahan dulu??? Terus yang dulu bagaimana korbannya? dulu isinya Merk,health,0.95,False,ollama_enhanced,
dokteramiraobgyn,7611955889376988436,komunikasi sebelum pernikahan tentang mau punya anak atau tidak itu sangat penting#dokterobgynpedala,health,0.95,False,ollama_enhanced,
bidancynthia,7671612809091796245,"Bayi otw 3bulan ,Teman Ricy lagi difase apa ni? #bayi2bulan #perkembanganbayi",health,0.85,False,ollama_enhanced,
aymanalts,7668233839747140882,,not_health,1.0,True,manual_check,2026-09-07T21:07:40.792469
