username,video_id,description,predicted_label,predicted_confidence,actual_label,correct,method
aliphildan,7633644206245907730,vaksin F3 nya jangan lupa yaa pawrents💉😉,health,0.95,not_health,False,ollama_enhanced
aliphildan,7604816011224812808,day 1 jadi warga jakarta✨😚,not_health,0.95,not_health,True,ollama_enhanced
aliphildan,7639678457814764808,siap mengaum @Acid 🔮,not_health,0.95,not_health,True,ollama_enhanced
aliphildan,7661888877879233812,"#bismillahchan💜 Kenapa lokasi tempat penyuntikkan itu beda-beda, ada yang di tangan, di paha, bahkan",health,0.95,not_health,False,ollama_enhanced
aliphildan,7609417831460965650,pertemanan ini sukanya yg dadak2an!!!!😒 #ymma,not_health,0.95,not_health,True,ollama_enhanced
dokternadiyah,7660181322752658709,"Tanda Persalinan Sudah Dekat, Apa Saja? 👶✨Menjelang hari persalinan, tubuh ibu biasanya mulai member",health,0.95,health,True,ollama_enhanced
dokternadiyah,7590964030274112789,Info teman diet 🙌🏻 #stevia #pemanisalami #tipssehat,health,0.85,health,True,ollama_enhanced
dokternadiyah,7609006418871536917,Tiatii yaa !Makanan/minuman ini punya resiko timbul kista 😰#edukasikesehatan #kesehatanwanita #perem,health,0.95,health,True,ollama_enhanced
dokternadiyah,7654236273602792725,[Waspada keput!han pada Bumil]Banyak Bumil mengira semua keput!han saat hamil adalah hal yang normal,health,0.95,health,True,ollama_enhanced
dokternadiyah,7624125119123737877,#GRWM Update seperintilan simpel perempuan buat tampil cantik 😉#perempuan #cantik #happy #eyeshadow,not_health,0.95,health,False,ollama_enhanced
dokternadiyah,7609709890843462932,"Replying to @Dr. dr. Nadiyah, Sp.OG Lebih baik mencegah sebelum parah 🙌🏻Semangat sehat ✨#edukasikese",health,0.95,health,True,ollama_enhanced
dokternadiyah,7651253213965913365,Replying to @erta Ingin area miss V dan lipatan tampak lebih cerah? Yuk! Kenali dulu penyebabnya!War,health,0.95,health,True,ollama_enhanced
dokternadiyah,7664620707447557397,Kapan ya gerakan sikecil mulai terasa saat di dalam perut?#pregnant #bumilhappy #edukasibumil #creat,health,0.95,health,True,ollama_enhanced
dokternadiyah,7613062343395757333,Demam seperti apa yang mengharuskan bumil periksa ke dokter ? #edukasikesehatan #bumildemam #tipsbum,health,0.95,health,True,ollama_enhanced
dokternadiyah,7591913994948988181,"Usia bertambah, masa menopause rentan ini itu 🥲 #habarlic #habatussauda #edukasikesehatan #tipssehat",health,0.95,health,True,ollama_enhanced
wishdrboyke,7636366143229299975,3 hal yg membuat kamu dapat nyoba banyak variasi gaya sama pasangan saat usia tua. PENASARAN apa saj,health,0.85,health,True,ollama_enhanced
wishdrboyke,7616246841360911634,"Cuma butuh 3 detik untuk proteksi area kewanitaan seharian! ​Gak perlu ribet, cukup semprot Wish Int",health,0.95,health,True,ollama_enhanced
wishdrboyke,7669690824354974984,Ciri-ciri menopause mulai terasa padahal umur masih di bawah 40-an? Jangan diabaikan! 🩺⚠️ ​Banyak wa,health,0.95,health,True,ollama_enhanced
wishdrboyke,7668531161731239176,"Si mungil pengen performanya tetap mantap dan stamina makin prima? Terbongkar, ini dia rahasia terse",health,0.95,health,True,ollama_enhanced
wishdrboyke,7615620569865669895,Waspada! Area sensitif bisa jadi sarang bakteri kalau cuma dibersihkan pakai tisu. Ternyata pengguna,health,0.95,health,True,ollama_enhanced
wishdrboyke,7670072778351004935,Banyak yang Gak Tahu! 'Darah Tinggi' Bisa Bikin Momen Mesra Jadi Ambrul Adul! 😳💥 Pernah merasa perfo,health,0.95,health,True,ollama_enhanced
drgfira,7642113254675844360,Gapapa kan? 🥹 #dentist #dentistlife,not_health,0.95,not_health,True,ollama_enhanced
drgfira,7651979420063763730,Hayoo mama tim yang ngebolehin anak masih minum susu atau engga nih kalau sudah sikat gigi? 😌 #fyp,health,0.85,health,True,ollama_enhanced
drgfira,7634883664827993352,"Meskipun sempet merasa salah jurusan, tapi ternyata aku bisa menyelesaikannya 🥹 #dentist #dentistlif",not_health,0.95,not_health,True,ollama_enhanced
jamilatussadiyah,7596190101231783189,Kelas breastfeeding and newborn care @bumilpamil.id,health,0.95,not_health,False,ollama_enhanced
jamilatussadiyah,7647875152566406408,Tips untuk puting flat Saat menyusui,health,0.95,health,True,ollama_enhanced
jamilatussadiyah,7607801725809872148,"Teknik mengedan efektif🥰 Mengedan sesuai dengan refleks alami, nafas perut dan rilekskan otot dasar ",health,0.95,health,True,ollama_enhanced
jamilatussadiyah,7624850088442989832,Cara merawat tali pusat supaya ga infeksi❤️🫶🏻,health,0.95,health,True,ollama_enhanced
dionharyadi,7636665111297494293,Saya coba jelasin sedikit kenapa perutnya bisa membesar ya.Salah satunya penyebabnya karena kista in,health,0.95,health,True,ollama_enhanced
dionharyadi,7652166515881446677,Bukan mau sombong tapi negara saya udah berdiri 80 tahun 🙏,not_health,0.85,not_health,True,ollama_enhanced
dionharyadi,7615561248171625748,Ayo Mas2/Bapak2 cuci mukanya gimana? Udah rutin belum? Jangan males ya.#Kahffacewash #Kahf #BenerBar,health,0.95,health,True,ollama_enhanced
dionharyadi,7678219410523639061,He he heProblem negara lain begini ya ternyata hmmmm,health,0.85,not_health,False,ollama_enhanced
dionharyadi,7614110541904334100,"Minum manis boleh aja, asalkan..Tahu kebutuhanmu dan tahu kegunaan minumannya. Sekarang lagi demen @",health,0.85,health,True,ollama_enhanced
dionharyadi,7666460814026624277,Mie ayam 🙏,not_health,0.95,health,False,ollama_enhanced
dionharyadi,7680134017307512085,Obesitas bukan sekadar masalah porsi makan. Kadang masalahnya adalah rasa kenyang yang tidak pernah ,health,0.95,health,True,ollama_enhanced
dokter.reni.anak,7605560395117448469,"🦟DBD itu nyata, tiap tahun kasusnya tidak pernah “0” alias selalu ada.❗️Tapi tidak semua orang mampu",health,0.95,health,True,ollama_enhanced
dokter.reni.anak,7595417388322049287,"✨Anak anak terutama balita rentan terkena HFMD (Hand and Foot Mouth Disease), bahkan bisa kena lebih",health,0.95,health,True,ollama_enhanced
dr.deamaulidia,7613740320240438536,Ide THR unik untuk anak-anak? 🎁✨ Bukan cuma amplop… tapi pengalaman yang bikin mereka lompat kegiran,not_health,0.95,not_health,True,ollama_enhanced
dr.deamaulidia,7667912191030480146,"Terakhir kali main 15 tahun yang lalu, seru juga ya ternyata main drum lagi #drum #fukaimori #inuyas",not_health,0.95,not_health,True,ollama_enhanced
dr.deamaulidia,7609319201244728584,Playground tanpa batas waktu yang bersih luas dan mainannya banyak banget di @FRUITCITY Indonesia CB,not_health,0.95,not_health,True,ollama_enhanced
dr.deamaulidia,7638251084321983762,"Bayi nyusu lama bukan selalu berarti ASI-nya kurang, Bun 🤍 Kadang bayi memang sedang mencari nyaman…",health,0.95,health,True,ollama_enhanced
spesialist.kesehatan,7605090807636299009,Cek kesehatan ginjal tanpa bantuan alat… #ginjal #tipssehat #gagalginjal #gagalginjalkronis #spesial,health,0.95,not_health,False,ollama_enhanced
doktergigitantri,7665536254238346516,Loose teeth aren’t always because of cavities.Sometimes it’s the tartar that’s been there for way to,health,0.95,health,True,ollama_enhanced
farhanzubedi,7607442834995678484,,not_health,0.0,health,False,no_caption_learned
doktervito,7608836327005588757,Nah tes diri sendiri ya bisa kan? 👍🏻😄,health,0.65,not_health,False,ollama_enhanced
doktervito,7598095366671633685,Ada bahan alami yang sering diremehkan seperti kunyit yang ternyata punya peran untuk kesehatan jant,health,0.95,health,True,ollama_enhanced
doktervito,7632234494241541396,Mana yang lebih baik untuk kesehatan jantung: jalan kaki atau angkat beban? 🤔Banyak orang berpikir h,health,0.95,health,True,ollama_enhanced
doktervito,7649622490985008405,"Sudah diingatkan berkali-kali, tapi tetap merokok?Menurut dr. Gia dan Dr. dr. Vito A. Damay, SpJP(K)",health,0.95,health,True,ollama_enhanced
doktervito,7636291295257922837,"Ada seribu lebih video edukasi di DRV channel, perlu niat dan sediakan waktu untuk belajar menyayang",health,0.95,health,True,ollama_enhanced
doktervito,7596095950360186133,,health,0.38235294117647056,health,True,no_caption_learned
doktervito,7650472492125097236,Sumbatan Jantung sering kali berawal dari kebiasaan yang kita lakukan setiap hari. Dibahas langsung ,health,0.95,health,True,ollama_enhanced
doktervito,7673362154434825493,“Urat varises ini sebenarnya mengalir ke mana?” Banyak yang mengira varises hanya urat yang muncul d,health,0.95,health,True,ollama_enhanced
doktervito,7669740152771611924,Cepat capek dan mudah sesak bukan selalu karena usia atau berat badan. Bisa jadi itu tanda hipertens,health,0.95,health,True,ollama_enhanced
doktervito,7649243205229399316,"Karena yang terpenting bukan sekadar membuka sumbatan, tapi memastikan tindakan yang dilakukan meman",health,0.95,health,True,ollama_enhanced
doktervito,7633268455822691604,Banyak yang takut olahraga berlebihan bahaya buat jantung. Padahal… kebanyakan dari kita justru kura,health,0.95,health,True,ollama_enhanced
doktervito,7642950270019718421,Jadi pertanyaannya bukan cuma soal pemasukan negara.Tapi: apakah yang didapat sebanding dengan dampa,health,0.95,health,True,ollama_enhanced
jiemiardian,7622966155677928725,Gangguan bipolar diperkirakan terjadi pada 37 juta orang di seluruh dunia. Itu kira-kira satu dari 2,health,0.95,health,True,ollama_enhanced
jiemiardian,7610237170514726165,"Takut tidak disukai bisa datang karena kekhawatiran akan penerimaan. Di satu sisi, benar penolakan m",not_health,0.85,health,False,ollama_enhanced
jiemiardian,7661461597650488597,"""Saya kan cuma depresi, bukan korupsi. Kenapa harus ditutupi?"" Sebagai psikiater yang juga berjuang ",health,0.95,health,True,ollama_enhanced
jiemiardian,7655633626876448020,“Kenapa gak langsung pergi aja sih?”Pertanyaan ini sering muncul saat ada kasus kekerasan dalam hubu,health,0.95,health,True,ollama_enhanced
jiemiardian,7667120069889199380,"Mana sebelumnya rambutnya dicat pirang, terus begitu ketahuan balik item rambutnya si Hye Ri. Macam ",not_health,0.95,health,False,ollama_enhanced
jiemiardian,7593681632264064276,"Ketika trauma telah diproses, bukan berarti semua masalah selesai. Seringkali, malah muncul perasaan",health,0.95,health,True,ollama_enhanced
jiemiardian,7676041360176106772,Memori kita bukanlah rekaman yang selalu akurat. Ini lebih seperti buku catatan yang bisa diubah isi,health,0.95,health,True,ollama_enhanced
jiemiardian,7633346004011584789,Bagaimana menurutmu? Apakah kematian pakar dalam bidang medik ini terutama juga dipengaruhi oleh med,health,0.95,health,True,ollama_enhanced
jiemiardian,7610586057448377620,"Ada banyak tanda seseorang belum pulih, yang diceritakan di video ini hanya sebagian kecilnya saja. ",health,0.95,health,True,ollama_enhanced
jiemiardian,7608871798637169940,"Terkadang kita perlu menerima sebelum bisa berubah. Sama seperti seorang anak, untuk berkembang, dia",health,0.85,health,True,ollama_enhanced
jiemiardian,7652283252098518293,"""Otak Reptil"" ternyata cuma mitos?! 🧠 Shock banget pas tahu fakta neurobiologi ini! 👇 Banyak yang ng",health,0.95,health,True,ollama_enhanced
jiemiardian,7599606997654244629,"Ada Pola, Ada Masalah? Pola-pola dalam masalah kita sehari-hari bisa jadi pertanda bahwa kita berkon",not_health,0.85,health,False,ollama_enhanced
jiemiardian,7659331504299953429,Kenapa sesi konsul kamu sering terasa “kurang”?Sering nggak sih pulang dari sesi psikolog atau psiki,health,0.95,health,True,ollama_enhanced
jiemiardian,7673047967086955796,"Kemarin adalah hari pertama saya kembali menggeluti Martial Arts, dan rasanya seperti kehidupan—penu",not_health,0.85,health,False,ollama_enhanced
jiemiardian,7635091901342944533,Karena banyak orang ketika sedang baik baik saja malah berpikir “kayaknya enggak perlu konsultasi de,health,0.95,health,True,ollama_enhanced
nadialaydrus,7664560273193274644,Stop nunggu sunscreen bikin glowing seminggu. Karena manfaat paling besarnya itu bukan yang langsung,health,0.95,health,True,ollama_enhanced
nadialaydrus,7635985845006503189,Ga olahraga = mempercepat kem4t1an,health,0.95,health,True,ollama_enhanced
nadialaydrus,7637875221915061511,"Yang masih nyepelein makanan manis, ga aware sama gejala, dan sepelein lemak berlebih, liat nih 🥹",health,0.95,health,True,ollama_enhanced
nadialaydrus,7663767681404816661,Definisi beauty is pain 🥹✌🏻,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7678982597824826644,Baca apa sih gue 🥲,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7667935802973785364,"Nah loh, kamu masih ada yang suka salah ga nih waktunya?",not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7652682393496669460,Here’s to growing wiser without rushing the visible part. 🕊️,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7615622664429800725,"Kamu suka ngerasa ""nyeri-nyeri"" gak nih? Jangan anggep sepele loh! #serunyabelajar #edukasikesehatan",health,0.95,health,True,ollama_enhanced
nadialaydrus,7649729161946385685,Mari kita makan skincare ❤️,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7635587775835688213,"Pencarian TV baru, karena TV lama udh uzur 🥹",not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7646027703291874581,AAAAA KAYLA's FIRST PIANO PERFORMANCE 😍😍😍 gimana menurut kalian?,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7629283803042794772,Berasa balik ke era 2012 🥹😭,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7664183567768964372,,not_health,0.2610619469026549,not_health,True,no_caption_learned
nadialaydrus,7667889661875948820,Best banget ngadain birthday di @Youreka World 😍😍 dan lagi makanannya dari @baksotujuhpemuda and min,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7626374364996439317,Kuku kamu warnanya apa hayo?,not_health,0.95,health,False,ollama_enhanced
nadialaydrus,7669335047551405333,"Udah bisa unboxing sendiri guys, aku gabut disini ✌🏻😭",not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7659001856529714452,"Tanda tanda liver kamu ada masalah, ada yang ngalamin ga nih?",health,0.95,health,True,ollama_enhanced
nadialaydrus,7649327205331373333,Udah beda jaman euy,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7619265142806564117,Selamat lebaran 😍❤️,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7633793188716743943,"Aku percaya anti-aging harus berbasis data klinis, bukan sekadar klaim marketing.That’s why I recomm",health,0.95,not_health,False,ollama_enhanced
nadialaydrus,7650115354249137428,Lagian kenapa harus barengan si?,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7641581776841821460,Eh gajadi dns.. HAHAHAH,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7631552067437514005,Kamu tidur berapa jam nih sehari?,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7592237277653388562,"Kalau ke Osaka, wajib banget cobain ini sih, serius, worth it POLLL!! #omurice #osaka #kuliner #japa",not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7673805852968586516,"Skincare tuh nggak harus makin banyak, makin mahal, atau makin viral. Kadang kulit justru butuh kita",health,0.85,health,True,ollama_enhanced
nadialaydrus,7631132107674242324,"Seru juga ih ternyata ngajar anak2 ini, ganti profesi apa ya? 😝✌🏻",not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7644549944925474069,I know......,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7656838296185720085,Ibu ✅ dokter ✅ master of anti aging and aesthetic medicine ✅ diploma american academy of aesthetic m,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7640347435226713364,"First time ke Nuanu, bagus bgt ternyata 🥹🥹🫶🏻",not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7658287636091915541,"Di tengah aktivitas yang padat, aku belajar bahwa menjaga tubuh tetap fit itu soal konsistensi, buka",health,0.85,health,True,ollama_enhanced
nadialaydrus,7664577356203330836,Kulit terasa keset setelah cuci muka bukan berarti lebih bersih. 👀 Justru cleanser yang terlalu kera,health,0.95,health,True,ollama_enhanced
nadialaydrus,7665652349444115733,Selanjutnya bagaimana? 🥹😭,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7657167257147067668,Dracula itu fiksi. Tapi gusi berdarah yang dianggap normal? Itu horor yang nyata. #gumvestment #Peps,health,0.85,health,True,ollama_enhanced
nadialaydrus,7624862268190182677,"Jangan mikir jorok, gue lagi bikin mangkok.",not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7656094509670878485,Bayarannya mahal ini bos. 💰💸,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7618163833395252500,Pada janjian apa gimana sih?,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7605603766322121992,Kamu bisa semuanya atau engga hayo? 🤭 #edukasikesehatan #serunyabelajar #fyp,health,0.85,health,True,ollama_enhanced
nadialaydrus,7678642543726202132,Ada yang ngalamin?,health,0.85,not_health,False,ollama_enhanced
nadialaydrus,7641439593258159381,Naik gunung karena patah hati ❌ Naik gunung karena jatuh cinta ✅ #btrultra2026,health,0.85,not_health,False,ollama_enhanced
nadialaydrus,7631526081954172180,Kamu punya salah satu atau 33nya nih?,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7628934990973193480,berapa dah tuh 😅✌🏻,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7673863582160866580,Stop banding2in diri kalian di sosial media ya ❤️,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7641211496126745864,Merapat! untuk tau skincare yang tepat untuk wajah kamu👋🏻@celimax.global #celimax #celimaxretinalsho,health,0.85,health,True,ollama_enhanced
nadialaydrus,7664976693219708181,Nih rekomendasi skincare sesuai masalah kulit kalian 😘✌🏻,health,0.85,health,True,ollama_enhanced
nadialaydrus,7633003359691197717,LARI DI KOTA TERPANAS NOMER 3 DI INDONESIA!! Ada yang bisa nebak dimana??,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7599268931693513991,"Kebiasaan yang bikin organ kamu cepet rusak, kamu yang mana nih? #serunyabelajar #edukasikesehatan #",health,0.95,health,True,ollama_enhanced
nadialaydrus,7621159944074693909,GERGAJI UNTUK MEMUDAHKAN PERSALINAN?? WHATT??? #serunyabelajar #edukasikesehatan #fyp,health,0.95,health,True,ollama_enhanced
nadialaydrus,7673505666727677204,Udah ya jangan tagih2 lagi. Ni aku bocorin.,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7637462080819383572,Day 2 bakalan masih gini gak ya? 😂,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7668215414790524180,💧 1. Minum air putih sebelum ngopiBantu rehidrasi tubuh setelah semalaman tidur.🐟 2. Rutin konsumsi ,health,0.95,health,True,ollama_enhanced
nadialaydrus,7629240031575690517,"Stop melihat perempuan itu sebagai objek, kita juga manusia 🥰🙏🏻",not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7644180338377313557,Hadeeeehhh... STOP YA! TIDUR YUK TIDUR!! @_ifanprtama20,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7611119407225441556,Know your worth. ❤️,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7654880120158604565,MANGGA 200 DOLLAR?? Mangga apa nih? Aku kena scam ga sih?,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7660102621386181908,Sekolah dulu yuk 6tahun + 1 tahun iship + 4 tahun spesialis. 🥰,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7622644885761363221,Part 3. Bukan Furab 💜,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7616749582483000597,Coba sekarang cek punggung tangan kamu dan buktiin seberapa haus kulit kamu? #ByeKulitHaus @NIVEA Of,health,0.85,health,True,ollama_enhanced
nadialaydrus,7668685894655921429,Ya ngga si?,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7662356059234848020,"Ga semua kebutuhan air itu sama ya, kebutuhan itu bisa meningkat tergantung aktivitas dan kondisi tu",health,0.95,health,True,ollama_enhanced
nadialaydrus,7654235346947198229,Stop kejar kulit putih. Mulai kejar kulit sehat ✨Karena healthy skin will always glow differently 🤍@,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7657836005881318677,Salah satu cara ngemute cewe kalo lagi gossip 🤣🙏🏻,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7616642996485836052,Nomer 1 tetep moneyyyy...,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7634463866109332757,Ya jangan heran kalo kebanyakan main hp nunduk gini 🥹,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7594795569785097490,Kalau ketagihan gimana nih? 🤣✌🏻 #omakase #food #kuliner #fyp,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7654930586477415700,PDRN lagi viral… tapi apakah semua PDRN skincare itu sama? 👀✨ Karena glass skin bukan cuma soal ikut,not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7666359536462122261,Cinta segitiga itu apa sih? 😜,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7673121400999169301,Sedikit contekan (lagi). Save duku ya biar ga lupa 😘❤️,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7663421780236750101,Dark chocolate 85% = temen PMS 🥹✌🏻,health,0.85,not_health,False,ollama_enhanced
nadialaydrus,7600323096448453896,Kulit menua secara diam diam karena kalian skip skincare yang satu ini! @Hanasui Official #edukasike,health,0.95,not_health,False,ollama_enhanced
nadialaydrus,7667540244727745812,SUMPAH TERNYATA ENAK! 10/10! Boleh banget ni si recreate 😍❤️,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7633763106253999380,"HM ke-4 aku, tapi sedih .... ☹️",not_health,0.85,not_health,True,ollama_enhanced
nadialaydrus,7623027541443562772,Part 4. Apa itu roblox dan ff? Plis jelasin.,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7649343081732754708,"Yuk biar salah, jangan lupa share yaw.",not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7624769920122899732,Urip iku urup. 🤍,not_health,0.95,not_health,True,ollama_enhanced
nadialaydrus,7664938469017275669,Sakit guys,health,0.85,not_health,False,ollama_enhanced
nadialaydrus,7664922437615652116,"Ketiban duit keknya ga sakit deh, ketiban susu sakit banget euy..",not_health,0.95,not_health,True,ollama_enhanced
doktermedok,7635495823001849109,Monggo buat Para Mommy & Calon Mommy 🙌🏻 Penanganan & Rehabilitasi buat Mommy Wrist (Tenosynovitis De,health,0.95,health,True,ollama_enhanced
doktermedok,7649017856360910100,Rutinitas setiap sebelum atau setelah praktek 🔥 Monggo bisa banget dicobain “Exercise Snack” kaya gi,health,0.85,health,True,ollama_enhanced
doktermedok,7631947681291635988,"Bahayanya MAGER : Kalau uda mager, bikin makin mager 🫠",not_health,0.95,health,False,ollama_enhanced
doktermedok,7594838795531455764,Posisi Tidur & Bantal buat Bumil supaya enda gampang sakit encok atau boyok 🫶🏻*area kepala-leher tet,health,0.95,health,True,ollama_enhanced
doktermedok,7627671907835333909,HIIT (High Intesity Interval Training) Bodyweight Exercise Low Impact 🔥Menunya :40 detik gerak latih,health,0.95,health,True,ollama_enhanced
doktermedok,7676304324682681621,Sharing session tentang Sport Medicine dan Pentingnya UV Protection selama olahraga outdoor bareng P,health,0.95,not_health,False,ollama_enhanced
doktermedok,7600041640908131604,Latihan buat kamu yang pundaknya kuerasss kaya papan 🥹 Latihan sing rajin lho ya,health,0.85,health,True,ollama_enhanced
doktermedok,7641567993910005012,Fascia Hydrodissection buat Myofascia Pain Syndrome Upper Back (terutama area belikat) 🔥 WAJIB rutin,health,0.95,health,True,ollama_enhanced
doktermedok,7665116783124204820,"Yok pasti sempet, cuma 1 menit doang 🔥 Bangun tidur ➡️ doa ➡️ stretching ➡️ mandi, sarapan ➡️ lanjut",health,0.95,health,True,ollama_enhanced
doktermedok,7618785133331614997,Single Leg Calf Raise Test 🔥Tes buat cek kekuatan dan kebugaran “jantung kedua” (Otot Betis) Cara la,health,0.95,health,True,ollama_enhanced
doktermedok,7591308351544380693,Kinesiotapping buat Bumil Ini tujuannya untuk bantu menyangga dan “menarik” perut ke atasCara pasang,health,0.95,health,True,ollama_enhanced
doktermedok,7628255665386999061,“Ritual” Wajib sebelum tidur : Hip Mobility Stretch ✅Mungkin banyak yang belum ngeuh tapi Otot dan S,health,0.95,health,True,ollama_enhanced
doktermedok,7670147955084709140,Latihan Mandiri buat Sakit Panggul luar 🔥 Buat diagnosa pasti harus cek dokter ya,health,0.95,health,True,ollama_enhanced
doktermedok,7632288001460325653,Dekompresi Mandiri buat HNP Cervical (Saraf Kejepit area Leher) 🙌🏻 Ini penting banget buat dilakukan,health,0.95,health,True,ollama_enhanced
doktermedok,7616720448365137173,Latihan Mandiri buat Cervicogenic Headache 🔥Ini adalah sakit kepala yang penyebabnya gara-gara masal,health,0.95,health,True,ollama_enhanced
doktermedok,7616367615425940757,"Posisi penting buat Bumil Trimester 3 : Knee to Chest PositionBisa dirutinin setiap hari, 2x sehari ",health,0.95,health,True,ollama_enhanced
doktermedok,7617849342350724373,"Strength Training supaya Lutut “Kuat” 💪🏻Jangan cuma otot Quadricep aja yang dilatih, otot-otot lain ",health,0.95,health,True,ollama_enhanced
doktermedok,7636761094945590548,Supinator Hydrodissection & Release Exercise 🔥 Otot + Fascia yang paling sering lengket atau tegang ,health,0.95,health,True,ollama_enhanced
doktermedok,7644872625637920021,Curcol dikit tentang Perawatan Rambut & Kulit Kepala Junjun 🩵 Monggo yang barusan jadi Papa atau Mam,not_health,0.85,health,False,ollama_enhanced
doktermedok,7654216964503555348,Prinsip Penanganan Rehabilitasi “Rounded Shoulder” (Postur Bongkok) 🔥 Note : - Untuk diagnosa lebih ,health,0.95,health,True,ollama_enhanced
doktermedok,7666064280759897364,"Latihan yang Aman buat Penguatan Lutut, Panggul, Pantat, dan Paha sambil posisi berbaring 🔥 Latihan ",health,0.95,health,True,ollama_enhanced
doktermedok,7610789479607160084,Latihan yang bisa dilakukan sambil “Mager” 😳 atau buat yang lagi BedrestTujuannya ya supaya otot-sen,health,0.95,health,True,ollama_enhanced
doktermedok,7614130141580791060,USG Guided Knee Joint Aspiration (Sedot Cairan Radang di Lutut pakai USG)Gejala paling sering kalau ,health,0.95,health,True,ollama_enhanced
doktermedok,7619145005181013269,Fascia Hydrodissection buat Myofascia Pain Syndrome Upper Back 🔥Tindakan ini bisa buat nyeri di area,health,0.95,health,True,ollama_enhanced
doktermedok,7662734872569597204,"Rehabilitasi untuk Frozen Shoulder 🔥 Note Penting : - Latihan Mandiri bisa dilakukan 3 set, 2-3x seh",health,0.95,health,True,ollama_enhanced
doktermedok,7624162493807693077,"Penyebab paling sering dari Sakit Kepala, Leher, Pundak Belikat 🙌🏻Jangan langsung mikirnya gara-gara",health,0.95,health,True,ollama_enhanced
doktermedok,7602630301080177941,"2 Cara supaya Bahu “Aman” (engga sakit, engga radang, engga robek) 🙌🏻",health,0.95,health,True,ollama_enhanced
doktermedok,7624497654529002772,"Kneel to Squat Challenge Test 🔥 “Fun Challenge Test”, yang bisa lakuin ini katanya Body Age 20tahuna",not_health,0.85,health,False,ollama_enhanced
doktermedok,7645878983111789845,"3 Gerakan Stretching buat yang sering Sakit Belikat, Punggung, sampai Belakang Bahu + Ketiak 🔥 Serin",health,0.95,health,True,ollama_enhanced
doktermedok,7603378179998223636,Stretching buat kamu yang selangkangannya sakit 🙌🏻*Sakit selangkangan bisa gara-gara tegang dan kaku,health,0.95,health,True,ollama_enhanced
doktermedok,7599667847035489557,"Buat para pejuang Low Back Pain ➡️ Jangan males atau skip latihan CORE, supaya enda gampang kambuh 🙌",health,0.95,health,True,ollama_enhanced
doktermedok,7634148462157729045,"Abis Olahraga, jangan cuma leyeh-leyeh atau langsung nongkrong WAJIB Cooling Down + Stretching sek 🔥",health,0.95,health,True,ollama_enhanced
doktermedok,7635105207948545301,Full Body Hybrid Workout : EMOM 25 minute (artinya latihan selama 25 menit dan setiap 1 menit ganti ,health,0.95,health,True,ollama_enhanced
