username,video_id,video_url,is_photo,like_count,comment_count,share_count,save_count,description,scraped_at
ikhsanqthii,7658940502586314005,https://www.tiktok.com/@ikhsanqthii/video/7658940502586314005,False,7597,41,89,89,😭😭😭 maap ya dok 🙏,2026-09-06T16:41:17.287216
ikhsanqthii,7658864914899012884,https://www.tiktok.com/@ikhsanqthii/video/7658864914899012884,False,98700,605,5313,4618,Beginilah jawabannya 👍,2026-09-06T16:41:52.283366
ikhsanqthii,7658579024762981652,https://www.tiktok.com/@ikhsanqthii/video/7658579024762981652,False,71900,490,1433,795,Mode serius dulu,2026-09-06T16:42:10.658321
ikhsanqthii,7658280604445936916,https://www.tiktok.com/@ikhsanqthii/video/7658280604445936916,False,13700,89,529,1435,"Kulit belang tuh sebenernya resopon perlindungan kulit dari sinar UV. Biar warna kulit lebih merata, jangan lupa jaga skin barrier, pakai sunscreen tiap 3 jam. Salah satunya bisa dari FFY ini.",2026-09-06T16:42:46.710205
ikhsanqthii,7658218963368725781,https://www.tiktok.com/@ikhsanqthii/video/7658218963368725781,False,79500,1046,2398,1010,Tim nyuci!! Krn sekalian maen aer 😡,2026-09-06T16:43:09.579540
ikhsanqthii,7657891254897741077,https://www.tiktok.com/@ikhsanqthii/video/7657891254897741077,False,8277,117,201,185,Hospital Play-Play Eps. 02 | Azab peminum antibiotik sembarangan,2026-09-06T16:43:52.252153
ikhsanqthii,7657793069416287508,https://www.tiktok.com/@ikhsanqthii/video/7657793069416287508,False,99100,1288,4736,6112,Buat temen2 perempuan diluar sana selalu aware ya dengan pola/siklus mens kalian. Ini udah dijelasin sama dr @Doa ibu persada 👍👍,2026-09-06T16:44:47.494297
ikhsanqthii,7657400470973041936,https://www.tiktok.com/@ikhsanqthii/video/7657400470973041936,False,126400,1369,9562,10900,"Replying to @딸기잼TtalgiJaem🐰🍓 tolong diminum ye… minta aja ke puskesmas, gratisss 👍👍👍👍",2026-09-06T16:45:36.226553
ikhsanqthii,7657174905988943125,https://www.tiktok.com/@ikhsanqthii/video/7657174905988943125,False,99700,1460,11700,13200,"Jangan anggap rambut rontok cuma salah sampo doang… apalagi kalau barengan sama lemas, pusing, dan gampang capek. Bisa jadi itu tanda anemia karena kekurangan zat besi. #anemia #kurangdarah",2026-09-06T16:46:25.455514
ikhsanqthii,7657044683692068117,https://www.tiktok.com/@ikhsanqthii/video/7657044683692068117,False,57800,500,4070,1002,Hospital Play-Play Eps. 01 | Ini dia efek orang kelamaan di toilet!,2026-09-06T16:46:47.655935
ikhsanqthii,7656706054205541652,https://www.tiktok.com/@ikhsanqthii/video/7656706054205541652,False,75600,433,3334,857,Semangat deh guys 👍,2026-09-06T16:47:14.809619
ikhsanqthii,7656460063451794709,https://www.tiktok.com/@ikhsanqthii/video/7656460063451794709,False,644300,3947,136500,60300,Semoga membantu 👍,2026-09-06T16:47:44.085810
ikhsanqthii,7656356475861798164,https://www.tiktok.com/@ikhsanqthii/video/7656356475861798164,False,199000,1701,9668,5919,"Sampe saat ini belum ada bukti yg bilang brutu ayam spesifik bikin suatu masalah 👍 Boleh, asal gak berlebihan",2026-09-06T16:48:08.856925
ikhsanqthii,7656071571626315025,https://www.tiktok.com/@ikhsanqthii/video/7656071571626315025,False,144600,1296,4612,7875,🙁😕,2026-09-06T16:48:39.726286
ikhsanqthii,7655920520289946901,https://www.tiktok.com/@ikhsanqthii/video/7655920520289946901,False,6687,101,132,54,😊,2026-09-06T16:49:30.718710
ikhsanqthii,7655743073464487169,https://www.tiktok.com/@ikhsanqthii/video/7655743073464487169,False,25500,119,411,420,"Padahal udah jungkir balik… kepala jadi kaki, kaki jadi kepala…",2026-09-06T16:49:59.987995
ikhsanqthii,7655632067161607425,https://www.tiktok.com/@ikhsanqthii/video/7655632067161607425,False,20800,98,148,231,Replying to @callmen002 klarifikesyen 🙏🙏🙏,2026-09-06T16:50:43.715549
ikhsanqthii,7655591469490785556,https://www.tiktok.com/@ikhsanqthii/video/7655591469490785556,False,4504,61,56,75,Sangat berkualitas dan berdedikasi 🙏👍,2026-09-06T16:50:58.347097
ikhsanqthii,7655511771528154369,https://www.tiktok.com/@ikhsanqthii/video/7655511771528154369,False,2587,55,56,50,Siapa yang udah gak sabarr??,2026-09-06T16:51:22.958211
ikhsanqthii,7655277786273238293,https://www.tiktok.com/@ikhsanqthii/video/7655277786273238293,False,4701,53,93,74,Yah begitulah kehidupan tulang punggung guys 🫪🙏,2026-09-06T16:52:16.661904
ikhsanqthii,7655150065320774932,https://www.tiktok.com/@ikhsanqthii/video/7655150065320774932,False,14900,252,243,167,Baju hijau bagus juga ternyata 🙄,2026-09-06T16:52:54.469596
ikhsanqthii,7654890182142872853,https://www.tiktok.com/@ikhsanqthii/video/7654890182142872853,False,196300,2435,4836,1953,Tiba-tiba kembar 😑,2026-09-06T16:53:31.291311
ikhsanqthii,7654802390788394260,https://www.tiktok.com/@ikhsanqthii/video/7654802390788394260,False,3317,66,63,49,Tulang punggung harus kuatt 💪💪💪,2026-09-06T16:54:23.320595
ikhsanqthii,7654561654662909205,https://www.tiktok.com/@ikhsanqthii/video/7654561654662909205,False,4639,39,156,263,"Minum vitamin mah boleh-boleh aja.. apalagi buat yang kerjaannya padat, lemburnya jalan terus, tapi gak boleh gampang drop.. jadi better #SiapImboost",2026-09-06T16:55:12.292482
ikhsanqthii,7654368285319957781,https://www.tiktok.com/@ikhsanqthii/video/7654368285319957781,False,5513,124,153,108,Next Drum Band 🥁🔜,2026-09-06T16:55:44.988099
ikhsanqthii,7654125406261398805,https://www.tiktok.com/@ikhsanqthii/video/7654125406261398805,False,71800,393,4848,7428,Yakin jemur anak tiap pagi udah cukup? Tonton sampai habis buat tau apa yang selama ini mungkin aja kelewat,2026-09-06T16:56:03.536689
ikhsanqthii,7653866807740222741,https://www.tiktok.com/@ikhsanqthii/video/7653866807740222741,False,9352,58,99,128,Ya makasih ya 👍,2026-09-06T16:56:50.180187
ikhsanqthii,7653652980205505793,https://www.tiktok.com/@ikhsanqthii/video/7653652980205505793,False,1682,36,39,32,A day in my life yang telat dikit… maap ya… Lain kali kalo mau nyemplungin jangan nanggung ya… bawa gue ke inggris ke sekalian@Zahid Ibrahim,2026-09-06T16:57:16.024072
ikhsanqthii,7653338341324115201,https://www.tiktok.com/@ikhsanqthii/video/7653338341324115201,False,154400,2281,35000,3214,"Lo kelamaan duduk di wc, atau kelamaan jongkok atau ngeden bisa naikin resiko ambein. Saran dari gue sih jangan dibiasain… Makan serat juga jgn lupa.. lu keseringan ngeden juga naikin resiko ambeien",2026-09-06T16:57:37.189423
ikhsanqthii,7653103239436537108,https://www.tiktok.com/@ikhsanqthii/video/7653103239436537108,False,3115,52,50,51,Akan ada apa nich 😆,2026-09-06T16:58:28.213061
ikhsanqthii,7652949141139524885,https://www.tiktok.com/@ikhsanqthii/video/7652949141139524885,False,9671,90,133,143,Jangan lupaa ikutannn 🤣🤣🤣,2026-09-06T16:58:49.579931
ikhsanqthii,7652615074300939521,https://www.tiktok.com/@ikhsanqthii/video/7652615074300939521,False,129000,1005,14600,4322,Hikmah yang bisa diambil: beliin tiket konser 👍👍,2026-09-06T16:59:16.228600
ikhsanqthii,7652514661371366676,https://www.tiktok.com/@ikhsanqthii/video/7652514661371366676,False,3024,68,157,214,Jangan nyepelein puber yang terlalu cepat yaa guizzzz 👍👍👍 Kalau udah ada tandanya buat orang tua segera bawa anaknya ke dokter 👍👍,2026-09-06T16:59:47.743646
ikhsanqthii,7652360626748099861,https://www.tiktok.com/@ikhsanqthii/video/7652360626748099861,False,5328,65,267,267,Jerawat bisa balik lagi kalau basic cuci mukanya belum bener. Kalian bisa pilih facial wash gentle dari brand local yang ngga berisik buat lawan bakteri penyebab jerawat 👍 #jerawat #FacialWashAcneGone #AcnedermFacialWash,2026-09-06T17:00:22.745771
ikhsanqthii,7651626692062022933,https://www.tiktok.com/@ikhsanqthii/video/7651626692062022933,False,67600,437,1042,899,Promosi Day-2 🤣🤣🤣 abis ini kemana lagii kitaa??,2026-09-06T17:00:38.400166
ikhsanqthii,7651876939061316884,https://www.tiktok.com/@ikhsanqthii/video/7651876939061316884,False,65200,298,3131,4117,Demikian sekilas ingfoo 👍👍,2026-09-06T17:01:31.659970
ikhsanqthii,7651425031360187669,https://www.tiktok.com/@ikhsanqthii/video/7651425031360187669,False,3485,84,175,50,Promosi Part 2 🙄,2026-09-06T17:01:49.189539
ikhsanqthii,7651422306379648276,https://www.tiktok.com/@ikhsanqthii/video/7651422306379648276,False,34800,457,899,458,Promosi part 1 🤣🤣😭,2026-09-06T17:02:18.493013
ikhsanqthii,7651232478878764309,https://www.tiktok.com/@ikhsanqthii/video/7651232478878764309,False,1726,62,32,43,Kalo klean ke Lampung wajib ke sini menurut gue 👍,2026-09-06T17:02:45.872589
ikhsanqthii,7651145602386152725,https://www.tiktok.com/@ikhsanqthii/video/7651145602386152725,False,23500,251,443,272,Biar duitnya bisa muter ke yang lain 👍,2026-09-06T17:03:04.991041
ikhsanqthii,7650872738302709008,https://www.tiktok.com/@ikhsanqthii/video/7650872738302709008,False,6184,101,71,102,Yg penting sih mindset aja kata gue… sukses deh 🙏,2026-09-06T17:03:52.188316
ikhsanqthii,7650809741425331473,https://www.tiktok.com/@ikhsanqthii/video/7650809741425331473,False,3196,37,71,187,Gue yakin banyak yg belum tau tentang per gigian ini #GUMvestment #PepsodentGumExpert #SensitiveGumCare #GentleBrushing #ComfortFirst,2026-09-06T17:04:18.267656
ikhsanqthii,7650523045618109716,https://www.tiktok.com/@ikhsanqthii/video/7650523045618109716,False,1994,37,185,83,Hati-hati aje yg penting. Kalo bisa ya dimasak yg mateng 👍👍,2026-09-06T17:04:33.470751
ikhsanqthii,7650698552657579265,https://www.tiktok.com/@ikhsanqthii/video/7650698552657579265,False,18400,64,604,339,#stitch with @igoryoman heran gue dikit2 tekdown 😡,2026-09-06T17:05:18.792908
ikhsanqthii,7650284559845559573,https://www.tiktok.com/@ikhsanqthii/video/7650284559845559573,False,52400,519,5153,1720,Demikian 🙏,2026-09-06T17:05:56.246405
ikhsanqthii,7650081275902217492,https://www.tiktok.com/@ikhsanqthii/video/7650081275902217492,False,2528,24,114,670,"Kalau muka gampang jerawatan, berminyak, dan kusam, mulai dari basic dulu: pilih sabun cuci muka yang tepat. @Men’s Biore Indonesia #SiapTampilAwesome",2026-09-06T17:06:30.511857
ikhsanqthii,7649763920571305233,https://www.tiktok.com/@ikhsanqthii/video/7649763920571305233,False,8711,372,259,131,bener-bener meyakincan’t 👍👍🙏🙏 #fakesituation⚠️ gws deh buat kita semua,2026-09-06T17:07:09.708590
ikhsanqthii,7649617178324454677,https://www.tiktok.com/@ikhsanqthii/video/7649617178324454677,False,112300,837,12100,16600,Demikian sekilas ingfo 👍👍,2026-09-06T17:07:48.125553
ikhsanqthii,7649440708973137153,https://www.tiktok.com/@ikhsanqthii/video/7649440708973137153,False,1903,58,123,87,"Tiati aje yak… makan mah bole aje, cuma batesin",2026-09-06T17:08:16.113252
ikhsanqthii,7649232898645675265,https://www.tiktok.com/@ikhsanqthii/video/7649232898645675265,False,13600,188,518,237,#stitch with @Razzan Saleh buntung,2026-09-06T17:09:02.961061
ikhsanqthii,7649040566663187732,https://www.tiktok.com/@ikhsanqthii/video/7649040566663187732,False,10400,129,236,559,"Bukan cuman perkara turun, tapi perhatikan juga soal metabolik tubuh supaya lebih sehat",2026-09-06T17:09:19.293252
ikhsanqthii,7648904269252398357,https://www.tiktok.com/@ikhsanqthii/video/7648904269252398357,False,55600,1521,1366,730,Konser EXO ya 👍,2026-09-06T17:10:01.538654
ikhsanqthii,7648635354550996244,https://www.tiktok.com/@ikhsanqthii/video/7648635354550996244,False,60700,750,1825,1001,Replying to @anteck anteck ashenk sumpah seru tapi gue kesian ngeliatnya takut kecapean 😭😭😭,2026-09-06T17:10:20.877835
ikhsanqthii,7648625393376742676,https://www.tiktok.com/@ikhsanqthii/video/7648625393376742676,False,10600,153,599,1988,"Buat yang gusinya sering berdarah pas sikat gigi, jangan dianggap normal. Bisa jadi tanda gusi perlu perawatan. Jaga gusi biar gigi tetap kuat",2026-09-06T17:11:09.398867
ikhsanqthii,7648608576352636181,https://www.tiktok.com/@ikhsanqthii/video/7648608576352636181,False,174800,4885,5986,1969,Yauda gpp.. sabar aja ya,2026-09-06T17:11:34.667253
ikhsanqthii,7648299375352990992,https://www.tiktok.com/@ikhsanqthii/video/7648299375352990992,False,90400,2227,3208,760,Kasian.,2026-09-06T17:12:14.303164
ikhsanqthii,7648112990121692437,https://www.tiktok.com/@ikhsanqthii/video/7648112990121692437,False,9769,231,426,1385,Demikian sekilas info yang sangat bermanfaat dari @dr.iansuteja tentang zat besi buat anak 👍👍,2026-09-06T17:13:05.274093
ikhsanqthii,7647697541059972368,https://www.tiktok.com/@ikhsanqthii/video/7647697541059972368,False,10300,223,293,212,Apalagi soal gigi bolong dan karang gigi 🫠🫠🫠,2026-09-06T17:13:46.337959
ikhsanqthii,7647568679227444501,https://www.tiktok.com/@ikhsanqthii/video/7647568679227444501,False,21900,358,1016,253,Sangat Berfaedah 👍,2026-09-06T17:14:25.305356
ikhsanqthii,7647483026665901329,https://www.tiktok.com/@ikhsanqthii/video/7647483026665901329,False,3676,46,76,755,"Oral care itu bukan cuma sikat gigi. Masih ada area di mulut yang sering terlewat, seperti sela gigi, garis gusi, dan belakang lidah. Makanya, gue selalu melengkapi rutinitas oral care dengan kumur 2x sehari. Habit kecil yang simpel, tapi bikin mulut terasa lebih bersih dan napas lebih segar. #MulutBersihMenyuruh",2026-09-06T17:14:58.905462
ikhsanqthii,7647433713978051860,https://www.tiktok.com/@ikhsanqthii/video/7647433713978051860,False,4436,138,30,71,Replying to @Agung Karmalogy akan ku gemparkan dunia 🌍 Btw gue kaga ulang tahun 😭😭,2026-09-06T17:15:14.516893
ikhsanqthii,7647176837646355732,https://www.tiktok.com/@ikhsanqthii/video/7647176837646355732,False,182500,1875,23600,13200,Demikian sekilas info yang sangat informatif dari dokter @dr.iansuteja 👍,2026-09-06T17:15:55.153812
ikhsanqthii,7646989329587293460,https://www.tiktok.com/@ikhsanqthii/video/7646989329587293460,False,1400000,4077,93700,16700,Sabar ya… tamunya sholat dulu 🤣,2026-09-06T17:16:28.700626
ikhsanqthii,7646663360209079573,https://www.tiktok.com/@ikhsanqthii/video/7646663360209079573,False,102900,269,2770,3415,Kalo gue sih selalu patokannya di bahan sama cuttingan 👍👍,2026-09-06T17:17:10.835334
ikhsanqthii,7646378961978526996,https://www.tiktok.com/@ikhsanqthii/video/7646378961978526996,False,7876,175,167,118,Tolong jangan menunggu… namanya juga kita manusia pasti ada khilafnya 🤲🤲🙏🙏,2026-09-06T17:17:54.895429
ikhsanqthii,7646320970860465429,https://www.tiktok.com/@ikhsanqthii/video/7646320970860465429,False,36100,724,1806,712,Food Vlogger 😎😎,2026-09-06T17:18:20.650905
ikhsanqthii,7646056387713289493,https://www.tiktok.com/@ikhsanqthii/video/7646056387713289493,False,7673,62,69,177,#stitch with @Sertiana Siburian bawa ke faskes ya 👍,2026-09-06T17:18:36.229073
ikhsanqthii,7646005631127768340,https://www.tiktok.com/@ikhsanqthii/video/7646005631127768340,False,6932,166,112,123,Siapa yang udah gak sabar 🙄🙄🤪,2026-09-06T17:19:21.417055
ikhsanqthii,7645708788376292609,https://www.tiktok.com/@ikhsanqthii/video/7645708788376292609,False,111400,969,3141,768,Makin ketarik @zahidin 🙏🙏😭😭😭,2026-09-06T17:20:01.557818
ikhsanqthii,7645568336754953492,https://www.tiktok.com/@ikhsanqthii/video/7645568336754953492,False,10200,105,216,394,#stitch with @Ayman Alatas jaga kesehatan 👍👍👍,2026-09-06T17:20:22.461730
ikhsanqthii,7644894664302071061,https://www.tiktok.com/@ikhsanqthii/video/7644894664302071061,False,21200,211,1062,821,Jadi jangan remehin soal microsleep #microsleep #drIkhsan #aromakopi,2026-09-06T17:21:08.966739
ikhsanqthii,7644835237192600852,https://www.tiktok.com/@ikhsanqthii/video/7644835237192600852,False,20800,136,380,279,A day in my lyfe,2026-09-06T17:21:25.748398
ikhsanqthii,7644525797864262932,https://www.tiktok.com/@ikhsanqthii/video/7644525797864262932,False,307800,2806,31100,17700,Demikian sekilas info 👍,2026-09-06T17:22:02.210156
ikhsanqthii,7644403391703158032,https://www.tiktok.com/@ikhsanqthii/video/7644403391703158032,False,54100,795,1433,941,"Sehat ini dalam artian lebih minim lemak dibanding daging yg laen ya. Kadang yg bikin masalah itu adalah CARA PENGOLAHANNYA. Biasanya dikasih bumbu2 + penyedap + garem + kecap. Nah isinya natrium semua deh tu, ujung2nya tensinya bisa naik. Jadi kalo mau makan daging kambing kurang2in bumbu2 tambahnnya yg mengandung banyak natrium 👍👍",2026-09-06T17:22:42.131800
ikhsanqthii,7644003826986454293,https://www.tiktok.com/@ikhsanqthii/video/7644003826986454293,False,209700,1356,17500,27900,Tolong dipelajari karena kita gak tau kapan ini akan dipakaii 👍👍👍,2026-09-06T17:23:07.839931
ikhsanqthii,7643823691024911637,https://www.tiktok.com/@ikhsanqthii/video/7643823691024911637,False,16200,133,133,255,Gini amat nyari kerja 😭😭😭,2026-09-06T17:23:46.778103
ikhsanqthii,7643664166581996821,https://www.tiktok.com/@ikhsanqthii/video/7643664166581996821,False,59200,554,1333,1024,Mereka heboh sendiri 😑🤨🤨🤨,2026-09-06T17:24:01.451146
ikhsanqthii,7643652027003735316,https://www.tiktok.com/@ikhsanqthii/video/7643652027003735316,False,17900,151,1318,693,Bahkan sampe ada area danusannya 😭😭😭,2026-09-06T17:24:46.529567
ikhsanqthii,7643378058577300756,https://www.tiktok.com/@ikhsanqthii/video/7643378058577300756,False,25000,374,1160,514,#stitch with @snggtc gimana yak 🙏🙏,2026-09-06T17:25:09.356280
ikhsanqthii,7643285529173265680,https://www.tiktok.com/@ikhsanqthii/video/7643285529173265680,False,12000,281,225,186,Bismillah SAKSES yang penting mulai aja dulu 😎😎 #fakesituation⚠️ #bercanda #bismillah,2026-09-06T17:25:42.640904
ikhsanqthii,7643067432222854421,https://www.tiktok.com/@ikhsanqthii/video/7643067432222854421,False,50800,195,4258,3440,"#stitch @dr. Gia Pratama Black mold itu kecil, tapi spora-nya bisa lo hirup tiap hari. Kalau rumah lembap, jangan cuma dibersihin, kelembapannya juga harus dikontrol. Salah satunya pakai dehumidifier 👍",2026-09-06T17:26:17.851075
ikhsanqthii,7642881459258264852,https://www.tiktok.com/@ikhsanqthii/video/7642881459258264852,False,19300,127,1400,441,Plis jangan 🙏🙏 balikin gigi ke posisi yg rapih lagi tuh susah banget dan lebih effort. Jadi daripada buat fashion atau seneng2 doang mendingan pake duitnya buat ngaji 👍,2026-09-06T17:26:32.711719
ikhsanqthii,7642729763978743060,https://www.tiktok.com/@ikhsanqthii/video/7642729763978743060,False,26500,140,270,485,Seru gak sih kalo nyuruh doi nyanyi 😎😎😎 #bismillahdiva #pialacitra #fakesituation⚠️ #fake #bercanda,2026-09-06T17:26:53.356204
ikhsanqthii,7642675418524388628,https://www.tiktok.com/@ikhsanqthii/video/7642675418524388628,False,2931,50,50,133,Selalu appreciate buat semua orangtua diluar sana,2026-09-06T17:27:44.845016
ikhsanqthii,7642613229557927169,https://www.tiktok.com/@ikhsanqthii/video/7642613229557927169,False,32100,339,858,295,Alhamdulillah kalo aku sih nunggunya cuma 22 hari 😎🙌🙌,2026-09-06T17:28:10.347845
ikhsanqthii,7642359020430347537,https://www.tiktok.com/@ikhsanqthii/video/7642359020430347537,False,285800,714,4853,11700,Demikian sekilas info buat pertolongan pertama terpatuk ular 👍👍 TOLONG DISIMAK!,2026-09-06T17:28:45.867328
ikhsanqthii,7642334951177719056,https://www.tiktok.com/@ikhsanqthii/video/7642334951177719056,False,10300,143,147,210,Tahan banting buat ngejar marathon bebas ketombe. @clearindonesia #CLEARinAja #ScalpBarrierKuat #CLEARlyTahanBanting,2026-09-06T17:29:06.831916
ikhsanqthii,7641922948730866964,https://www.tiktok.com/@ikhsanqthii/video/7641922948730866964,False,125300,1474,12600,9093,"Masuk dunia kerja perlu persiapan mental, karena kalau stress bisa bikin asam lambung naik. Untuk sakit yang MAAGSIMAL, jangan lupa selalu selipin Promag Forte ya!",2026-09-06T17:29:51.489822
ikhsanqthii,7641862595841936656,https://www.tiktok.com/@ikhsanqthii/video/7641862595841936656,False,146700,1318,3946,1738,Percayalah akan kita angkut trophy UCL 30 Mei nnti 🏆😎 #SatuNusaSatuArsenal #NasionARSENALisasi,2026-09-06T17:30:07.210973
ikhsanqthii,7641587102383082772,https://www.tiktok.com/@ikhsanqthii/video/7641587102383082772,False,58500,0,1774,6360,"Belajar dari Dokter yang auranya 'Tentrem' dengan pengalaman pernah berjuang nurunin bb dari 100 kg. Nurunin berat badan itu bukan cuma soal kurus, tapi soal sehat metaboliknya. Kalau berat badan susah turun, bukan berarti kamu gagal. Bisa jadi memang butuh bantuan ahli #obesitas #novocare",2026-09-06T17:30:31.579288
ikhsanqthii,7641571326204972308,https://www.tiktok.com/@ikhsanqthii/video/7641571326204972308,False,6075,94,225,272,Tolong berikan saya pencerahan… tapi jujur semangat yaaa guysss buat kalian semuaa 😭😭🥺🫶🫶 #ikutpusing,2026-09-06T17:31:14.035837
ikhsanqthii,7641479374704807189,https://www.tiktok.com/@ikhsanqthii/video/7641479374704807189,False,151300,2821,2809,2616,Kemeja tenun terlucu yg pernah gue punya 😆😆,2026-09-06T17:31:52.650703
ikhsanqthii,7641252043893640469,https://www.tiktok.com/@ikhsanqthii/video/7641252043893640469,False,134100,976,6411,2510,Lucuu kannnn 🙄🙄🙄 pada gak percaya sihh!! #jangandisate #menolakdisate #cempeforlyfe #onenusaonecempe,2026-09-06T17:32:13.765447
ikhsanqthii,7641212498028383509,https://www.tiktok.com/@ikhsanqthii/video/7641212498028383509,False,8490,244,772,271,"Pas ke Kangean, jujur kayak throwback waktu KOAS WKWKWKWK. Seru banget tapi makasih ya @Mom Uung Official & @UUNGVF | MOM UUNG Sering-sering deh ajakin gue begini 🥺🥺 Menurut kalian, next gue harus ke daerah mana lagi? Tulis di kolom komentar ya 👇 #Stunting #BersamaMomUung #RuangUntukIbu #IbuBerhakTumbuh",2026-09-06T17:32:51.352187
ikhsanqthii,7641037136497560852,https://www.tiktok.com/@ikhsanqthii/video/7641037136497560852,False,76200,925,4025,1649,INI MAKANAN APAANN PEDES BANGETTT 😭😭😭,2026-09-06T17:33:06.632355
ikhsanqthii,7640852384759008528,https://www.tiktok.com/@ikhsanqthii/video/7640852384759008528,False,23100,210,323,1036,Sumpah episode yang ini seruuuuuuu bangettttt dan ilmunya BUANYAK POLLL,2026-09-06T17:34:00.259581
ikhsanqthii,7640485914023677204,https://www.tiktok.com/@ikhsanqthii/video/7640485914023677204,False,197600,1103,10600,4313,Hidup cempeee 🐑🐐,2026-09-06T17:34:32.170912
ikhsanqthii,7640307956650724625,https://www.tiktok.com/@ikhsanqthii/video/7640307956650724625,False,29700,257,644,300,Gak warassss @zahidin Kita lihat setelah gue masuk apakah arsenal akan memegang piala itu 😎😎 #NasionARSENALisasi #SatuNusaSatuArsenal,2026-09-06T17:35:19.701945
ikhsanqthii,7640064805096738068,https://www.tiktok.com/@ikhsanqthii/video/7640064805096738068,False,569300,6086,40900,30600,Jadi ya begitulah yang terjadi 🙏🙂,2026-09-06T17:35:54.822044
ikhsanqthii,7639537631130438929,https://www.tiktok.com/@ikhsanqthii/video/7639537631130438929,False,79500,492,558,877,Kerja dimana nih enaknya? 🥸🥸,2026-09-06T17:36:45.858662
ikhsanqthii,7639361532316454160,https://www.tiktok.com/@ikhsanqthii/video/7639361532316454160,False,115200,505,3124,10800,😭😭😭 demikian sekilas info 🙏,2026-09-06T17:37:22.867682
ikhsanqthii,7638951203455405332,https://www.tiktok.com/@ikhsanqthii/video/7638951203455405332,False,230300,741,2408,3365,Perjalanan panjang yang akhirnya kebayar saat lihat senyum anak-anak di Kangean! Apakah ini tanda gue harus kembali ke IGD lagi?👀 #Prurigo #Scabies #EveryChildMatters #MoellOnMission,2026-09-06T17:37:43.327488
ikhsanqthii,7638907474736663829,https://www.tiktok.com/@ikhsanqthii/video/7638907474736663829,False,57800,497,3089,2390,Jadi kangen masa2 kuliahh 😭😭,2026-09-06T17:38:13.625377
ikhsanqthii,7638605135870053653,https://www.tiktok.com/@ikhsanqthii/video/7638605135870053653,False,80400,378,2318,1843,Yah kena,2026-09-06T17:38:30.165825
ikhsanqthii,7638164579255618837,https://www.tiktok.com/@ikhsanqthii/video/7638164579255618837,False,21000,246,369,494,Replying to @TropicalFruit 🙄🙄🙄😵‍💫🥴,2026-09-06T17:39:03.638660
ikhsanqthii,7637890545473408277,https://www.tiktok.com/@ikhsanqthii/video/7637890545473408277,False,4128,57,85,167,"PDRN lagi rame banget, tapi inget idup bukan perkara soal glowing. Yang lebih penting: bantu regenerasi, jaga skin barrier, dan hidrasi kulit biar tetap plump secara bertahap.",2026-09-06T17:39:46.198597
ikhsanqthii,7637861784480763156,https://www.tiktok.com/@ikhsanqthii/video/7637861784480763156,False,48200,456,1264,565,"Semua hal akan aku coba, termasuk teknik dan sepak bola 😎",2026-09-06T17:40:24.530353
ikhsanqthii,7637799199702043921,https://www.tiktok.com/@ikhsanqthii/video/7637799199702043921,False,35100,311,2372,1891,#stitch with @io jadi ini adalah salah satu bentuk kecurigaan dari retinoblastoma yaitu adanya mata kucing atau leukokoria. Nah kalo udah gini bawa ke faskess yaaa. Buat adiknya semoga cepet sembuh dan semangat untuk orangtuanyaa 🙏🙏,2026-09-06T17:40:45.399953
ikhsanqthii,7637528984271457556,https://www.tiktok.com/@ikhsanqthii/video/7637528984271457556,False,89600,296,4002,3746,Monggo bisa baca langsung informesyen di akunnya dokter tercinta kita @Ayman Alatas 🫶🙏,2026-09-06T17:41:22.638493
ikhsanqthii,7637443425976978708,https://www.tiktok.com/@ikhsanqthii/video/7637443425976978708,False,7675,207,138,128,😭😭😭😭,2026-09-06T17:41:47.818802
ikhsanqthii,7636659146703703317,https://www.tiktok.com/@ikhsanqthii/video/7636659146703703317,False,35300,421,1745,2009,Demikian sekilas info 🙏,2026-09-06T17:42:27.955937
ikhsanqthii,7636386212487384340,https://www.tiktok.com/@ikhsanqthii/video/7636386212487384340,False,411400,3918,7986,5127,Tidak ada kata terlambat untuk belajar 🙏😇😭🥲,2026-09-06T17:43:06.909020
ikhsanqthii,7636023515254181136,https://www.tiktok.com/@ikhsanqthii/video/7636023515254181136,False,400700,3999,8225,6609,Selamat menonton podcast paling menegangkan seumur hidupku.. bersama dr @Tirtaaaaaa dan dr @dr. Gia Pratama Makasih yaa bang @radityadika walaupun deg2annya sih ada banget yak 😭,2026-09-06T17:43:35.293532
ikhsanqthii,7635595954506206481,https://www.tiktok.com/@ikhsanqthii/video/7635595954506206481,False,49100,537,2193,861,Jujur UB ternyata sebagus itu ya 😤😤,2026-09-06T17:44:00.661314
ikhsanqthii,7635656771930983701,https://www.tiktok.com/@ikhsanqthii/video/7635656771930983701,False,22600,221,446,593,Replying to @s'mine manusiakan manusia terutama nakes… masa iye kita nolongin manusia tapi kita dianggep tahu sumedang,2026-09-06T17:44:49.541331
ikhsanqthii,7635593601510116628,https://www.tiktok.com/@ikhsanqthii/video/7635593601510116628,False,137500,500,5151,6737,Tolong banget ini mah 😭😭😭,2026-09-06T17:45:07.059261
ikhsanqthii,7635281541035298068,https://www.tiktok.com/@ikhsanqthii/video/7635281541035298068,False,127500,1543,2685,10200,Replying to @Riris💐 jadi alesan gue gak pake kacamata itu karena saya sudah lasik ya guyss 🙏🙏😗😗 Btw kemarin lasiknya di @CiputraSMGEyeClinic,2026-09-06T17:45:57.364947
